"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
2903.5,"Matt Freije",0,2733,0,2669.5,0,-7.23883757311224,0,"PF",14,588,42,2,2005,2007,"ATL",2,"freijma01"
2903.5,"Matt Maloney",0,2733,0,2669.5,0,-2.04409132119041,0,"PG",25.8259493670886,8161,316,6,1997,2003,"HOU",3,"malonma01"
2903.5,"Matt Othick",0,2733,0,2669.5,0,-5.04309204861335,0,"PG",9.75,39,4,1,1993,1993,"SAS",1,"othicma01"
2903.5,"Matt Steigenga",0,2733,0,2669.5,0,-7.61465960009147,0,"SF",6,12,2,1,1997,1997,"CHI",1,"steigma01"
2903.5,"Matt Walsh",0,2733,0,2669.5,0,-28.5995502794603,0,"SG",1.5,3,2,1,2006,2006,"MIA",1,"walshma01"
2903.5,"Matt Wenstrom",0,2733,0,2669.5,0,-6.25735081022118,0,"C",3.36363636363636,37,11,1,1994,1994,"BOS",1,"wenstma01"
2903.5,"Matthew Aitch",0,2733,0,2669.5,0,-7.371769231264,0,"PF",14.1555555555556,637,45,1,1968,1968,"INA",1,"aitchma01"
2903.5,"Matthew Dellavedova",0,2733,0,2669.5,0,-1.96425081502178,0,"SG",20.3488372093023,3500,172,3,2014,2016,"CLE",1,"dellama01"
2903.5,"Maurice Ager",0,2733,0,2669.5,0,-9.96280053029907,0,"SG",6.22352941176471,529,85,4,2007,2011,"DAL",3,"agerma01"
2903.5,"Maurice Baker",0,2733,0,2669.5,0,-7.43561237141376,0,"PG",3.8,19,5,1,2005,2005,"LAC",2,"bakerma01"
2903.5,"Maurice Carter",0,2733,0,2669.5,0,-9.16488573105703,0,"SG",10.1818181818182,112,11,1,2004,2004,"NOH",2,"cartema01"
2903.5,"Maurice Harkless",0,2733,0,2669.5,0,-1.35395767971438,0,"SF",22.6851851851852,4900,216,4,2013,2016,"ORL",2,"harklma01"
2903.5,"Maurice Martin",0,2733,0,2669.5,0,-5.99638023630307,0,"SF",6.46666666666667,485,75,2,1987,1988,"DEN",1,"martima01"
2903.5,"Maurice McHartley",0,2733,0,2669.5,0,-5.04355038237435,0,"PG",28.1216931216931,5315,189,3,1968,1970,"DLC",4,"mcharma01"
2903.5,"Maurice Taylor",0,2733,0,2669.5,0,-3.61446799992117,0,"PF",24.9332096474954,13439,539,9,1998,2007,"HOU",4,"tayloma01"
2903.5,"McCoy Ingram",0,2733,0,2669.5,0,-9.17435916030152,0,"PF",11.125,267,24,1,1958,1958,"MNL",1,"ingramc01"
2903.5,"McKinley Singleton",0,2733,0,2669.5,0,-3.50048535819632,0,"PG",5,10,2,1,1987,1987,"NYK",1,"singlmc01"
2903.5,"Med Park",0,2733,0,2669.5,0,-1.4367706180013,0,"SG",17.8466076696165,6050,339,5,1956,1960,"STL",2,"parkme01"
2903.5,"Mel Bennett",0,2733,0,2669.5,0,-4.38455013288627,0,"PF",18.2598039215686,3725,204,5,1976,1982,"IND",4,"benneme01"
2903.5,"Mel Davis",0,2733,0,2669.5,0,-5.7622555869438,0,"PF",13.258883248731,2612,197,4,1974,1977,"NYK",2,"davisme01"
2903.5,"Mel Gibson",0,2733,0,2669.5,0,-9.45674868985671,0,"G",5.88888888888889,53,9,1,1964,1964,"LAL",1,"gibsome01"
2903.5,"Mel McCants",0,2733,0,2669.5,0,-6.87740955849801,0,"SF",4.66666666666667,70,15,1,1990,1990,"LAL",1,"mccanme01"
2903.5,"Mel Nowell",0,2733,0,2669.5,0,-4.98178883706453,0,"PG",18.6434782608696,2144,115,2,1963,1968,"CHZ",2,"nowelme01"
2903.5,"Melvin Booker",0,2733,0,2669.5,0,-5.66227521621299,0,"PG",17.53125,561,32,2,1996,1997,"DEN",3,"bookeme01"
2903.5,"Melvin Ely",0,2733,0,2669.5,0,-4.27398780548438,0,"C",15.8743455497382,6064,382,9,2003,2014,"CHA",6,"elyme01"
2903.5,"Melvin Newbern",0,2733,0,2669.5,0,-3.80845513145064,0,"SG",9.42424242424242,311,33,1,1993,1993,"DET",1,"newbeme01"
2903.5,"Melvin Sanders",0,2733,0,2669.5,0,-3.99211854156889,0,"SG",7.0625,113,16,1,2006,2006,"SAS",1,"sandeme01"
2903.5,"Mengke Bateer",0,2733,0,2669.5,0,-6.27619510697759,0,"C",10.7391304347826,494,46,3,2002,2004,"DEN",3,"bateeme01"
2903.5,"Mervin Jackson",0,2733,0,2669.5,0,-4.56927007387289,0,"PG",26.2977099236641,6890,262,5,1969,1973,"LAS",3,"jacksme01"
2903.5,"Michael Anderson",0,2733,0,2669.5,0,-3.18555203043238,0,"PG",20.2777777777778,730,36,1,1989,1989,"SAS",1,"andermi01"
2903.5,"Michael Beasley",0,2733,0,2669.5,0,-3.0413479700071,0,"SF",24.5233853006682,11011,449,7,2009,2015,"MIA",3,"beaslmi01"
2903.5,"Michael Bradley",0,2733,0,2669.5,0,-4.16408715077456,0,"PF",11.6034482758621,2019,174,5,2002,2006,"TOR",5,"bradlmi01"
2903.5,"Michael Curry",0,2733,0,2669.5,0,-2.85912781766543,0,"SG",19.7596017069701,13891,703,11,1994,2005,"DET",6,"currymi01"
2903.5,"Michael Dickerson",0,2733,0,2669.5,0,-1.24774495352981,0,"SG",35.0555555555556,7572,216,5,1999,2003,"HOU",3,"dickemi01"
2903.5,"Michael Doleac",0,2733,0,2669.5,0,-3.71809779174329,0,"C",14.6666666666667,9064,618,10,1999,2008,"MIA",6,"doleami01"
2903.5,"Michael Hawkins",0,2733,0,2669.5,0,-5.57117832922132,0,"PG",8.45454545454546,651,77,4,1997,2001,"SAC",4,"hawkimi01"
2903.5,"Michael Jackson",0,2733,0,2669.5,0,-5.76257833082559,0,"PG",9.97752808988764,888,89,3,1988,1990,"SAC",1,"jacksmi02"
2903.5,"Michael Kidd-Gilchrist",0,2733,0,2669.5,0,-0.972000362584002,0,"SF",26.1557788944724,5205,199,3,2013,2015,"CHA",2,"kiddgmi01"
2903.5,"Michael McDonald",0,2733,0,2669.5,0,-26.7025367949054,0,"C",4,4,1,1,1998,1998,"CHH",1,"mcdonmi01"
2903.5,"Michael Olowokandi",0,2733,0,2669.5,0,-4.45385135180972,0,"C",25.9281553398058,13353,515,9,1999,2007,"LAC",3,"olowomi01"
2903.5,"Michael Ruffin",0,2733,0,2669.5,0,-2.61892738054011,0,"PF",14.3433179723502,6225,434,9,2000,2009,"WAS",6,"ruffimi01"
2903.5,"Michael Stewart",0,2733,0,2669.5,0,-2.66697048131386,0,"C",11.4379310344828,3317,290,8,1998,2005,"TOR",5,"stewami01"
2903.5,"Michael Wiley",0,2733,0,2669.5,0,-0.983507772365678,0,"PF",13.2886597938144,1289,97,2,1981,1982,"SAS",2,"wileymi01"
2903.5,"Michael Young",0,2733,0,2669.5,0,-1.3278550932142,0,"SF",9.13461538461539,475,52,3,1985,1990,"PHI",3,"youngmi01"
2903.5,"Mickael Gelabale",0,2733,0,2669.5,0,-2.60108536630495,0,"SF",16.1931034482759,2348,145,3,2007,2013,"SEA",2,"gelabmi01"
2903.5,"Mickell Gladness",0,2733,0,2669.5,0,-4.74470968041551,0,"PF",9.69230769230769,252,26,1,2012,2012,"GSW",2,"gladnmi01"
2903.5,"Mickey Davis",0,2733,0,2669.5,0,-2.31492070932043,0,"SF",12.5333333333333,4136,330,6,1972,1977,"MIL",2,"davismi02"
2903.5,"Mickey Dillard",0,2733,0,2669.5,0,-7.13892915397371,0,"PG",6.6969696969697,221,33,1,1982,1982,"CLE",1,"dillami01"
2903.5,"Mike Barr",0,2733,0,2669.5,0,-4.06532489578111,0,"SG",20.6547231270358,6341,307,5,1973,1977,"SSL",3,"barrmi01"
2903.5,"Mike Barrett",0,2733,0,2669.5,0,-3.83367860497677,0,"SG",28.3422459893048,5300,187,3,1970,1973,"SDA",3,"barremi01"
2903.5,"Mike Batiste",0,2733,0,2669.5,0,-4.51408699768914,0,"PF",16.64,1248,75,1,2003,2003,"MEM",1,"batismi01"
2903.5,"Mike Butler",0,2733,0,2669.5,0,-4.7284422702913,0,"SG",18.5877551020408,4554,245,4,1969,1972,"NOB",2,"butlemi01"
2903.5,"Mike Champion",0,2733,0,2669.5,0,-40.4798520823869,0,"SF",2,4,2,1,1989,1989,"SEA",1,"champmi01"
2903.5,"Mike Dabich",0,2733,0,2669.5,0,-3.40218682787455,0,"C",4.9,49,10,1,1968,1968,"DLC",2,"dabicmi01"
2903.5,"Mike Davis",0,2733,0,2669.5,0,-3.55779127951824,0,"SG",20.0454545454545,4851,242,4,1970,1973,"BAL",3,"davismi01"
2903.5,"Mike Davis",0,2733,0,2669.5,0,-2.02144633334771,0,"PF",3.22222222222222,29,9,1,1983,1983,"NYK",1,"davismi03"
2903.5,"Mike Flynn",0,2733,0,2669.5,0,-3.79685689142846,0,"SG",16,3376,211,3,1976,1978,"IND",2,"flynnmi01"
2903.5,"Mike Gale",0,2733,0,2669.5,0,-1.26007334601601,0,"PG",24.5229885057471,21335,870,11,1972,1982,"SAS",6,"galemi01"
2903.5,"Mike Gibson",0,2733,0,2669.5,0,-3.4336659617945,0,"PF",6.09375,390,64,2,1984,1986,"DET",2,"gibsomi01"
2903.5,"Mike Grosso",0,2733,0,2669.5,0,-8.23760063308256,0,"C",13.4,335,25,1,1972,1972,"PTC",1,"grossmi01"
2903.5,"Mike Hall",0,2733,0,2669.5,0,-9.60465112617697,0,"SF",6.5,13,2,1,2007,2007,"WAS",1,"hallmi01"
2903.5,"Mike Harris",0,2733,0,2669.5,0,-2.60733587497046,0,"PF",8.85964912280702,505,57,4,2008,2014,"HOU",3,"harrimi01"
2903.5,"Mike Holton",0,2733,0,2669.5,0,-2.82294854585445,0,"PG",17.7664670658683,5934,334,6,1985,1990,"POR",4,"holtomi01"
2903.5,"Mike Iuzzolino",0,2733,0,2669.5,0,-2.20774070854005,0,"PG",24.9918032786885,3049,122,2,1992,1993,"DAL",1,"iuzzomi01"
2903.5,"Mike Jackson",0,2733,0,2669.5,0,-3.4732733593236,0,"PF",22.4166666666667,5918,264,4,1973,1976,"UTS",3,"jacksmi01"
2903.5,"Mike Kearns",0,2733,0,2669.5,0,-13.8053498748732,0,"PG",4.16666666666667,25,6,1,1955,1955,"PHW",1,"kearnmi01"
2903.5,"Mike Lewis",0,2733,0,2669.5,0,-1.80506927483886,0,"C",30.0237388724036,10118,337,6,1969,1974,"CAR",5,"lewismi01"
2903.5,"Mike Macaluso",0,2733,0,2669.5,0,-7.29595770041457,0,"SF",3.73333333333333,112,30,1,1974,1974,"BUF",1,"macalmi01"
2903.5,"Mike Maloy",0,2733,0,2669.5,0,-5.94297292214021,0,"PF",12.1267605633803,861,71,3,1971,1973,"VIR",2,"maloymi01"
2903.5,"Mike Morrison",0,2733,0,2669.5,0,-10.2623609760245,0,"SG",4.25,153,36,1,1990,1990,"PHO",1,"morrimi01"
2903.5,"Mike Niles",0,2733,0,2669.5,0,-9.19777427121552,0,"SF",5.10869565217391,235,46,1,1981,1981,"PHO",1,"nilesmi01"
2903.5,"Mike Novak",0,2733,0,2669.5,0,-18.8401861581339,0,"PF",4.8,24,5,1,1954,1954,"SYR",1,"novakmi01"
2903.5,"Mike O'Neill",0,2733,0,2669.5,0,-8.27252473536445,0,"SF",12.5,50,4,1,1953,1953,"MLH",1,"oneilmi01"
2903.5,"Mike Peplowski",0,2733,0,2669.5,0,-3.02914706495149,0,"C",10.3676470588235,705,68,3,1994,1996,"DET",4,"peplomi01"
2903.5,"Mike Pratt",0,2733,0,2669.5,0,-4.84195080488558,0,"SG",14.6993006993007,2102,143,2,1971,1972,"KEN",1,"prattmi01"
2903.5,"Mike Price",0,2733,0,2669.5,0,-5.63705805225699,0,"SG",8.34351145038168,1093,131,3,1971,1973,"NYK",3,"pricemi01"
2903.5,"Mike Ratliff",0,2733,0,2669.5,0,-6.71491495671159,0,"C",11.4166666666667,685,60,2,1973,1974,"KCO",1,"ratlimi01"
2903.5,"Mike Silliman",0,2733,0,2669.5,0,-5.08281485405351,0,"SF",10.1666666666667,366,36,1,1971,1971,"BUF",1,"sillimi01"
2903.5,"Mike Smith",0,2733,0,2669.5,0,-6.64383545081005,0,"SF",10.5882352941176,180,17,1,2001,2001,"WAS",1,"smithmi03"
2903.5,"Mike Smrek",0,2733,0,2669.5,0,-4.39604866865051,0,"C",9.12558139534884,1962,215,7,1986,1992,"LAL",5,"smrekmi01"
2903.5,"Mike Sojourner",0,2733,0,2669.5,0,-2.27272319682071,0,"C",22.4188481675393,4282,191,3,1975,1977,"ATL",1,"sojoumi01"
2903.5,"Mike Taylor",0,2733,0,2669.5,0,-6.24590165045447,0,"PG",15.1176470588235,771,51,1,2009,2009,"LAC",1,"taylomi01"
2903.5,"Mike Wilks",0,2733,0,2669.5,0,-4.1262752010706,0,"PG",9.42259414225942,2252,239,7,2003,2010,"SEA",9,"wilksmi01"
2903.5,"Mike Williams",0,2733,0,2669.5,0,-5.50258913610286,0,"PF",4.85714285714286,102,21,1,1990,1990,"ATL",2,"willimi03"
2903.5,"Mile Ilic",0,2733,0,2669.5,0,-53.7987618155316,0,"C",1.2,6,5,1,2007,2007,"NJN",1,"ilicmi01"
2903.5,"Miles Plumlee",0,2733,0,2669.5,0,-1.07710535468168,0,"C",18.4804469273743,3308,179,4,2013,2016,"MIL",3,"plumlmi01"
2903.5,"Miles Simon",0,2733,0,2669.5,0,-16.2912295778467,0,"SG",3.8,19,5,1,1999,1999,"ORL",1,"simonmi01"
2903.5,"Milos Babic",0,2733,0,2669.5,0,-6.65402555689789,0,"C",4.14285714285714,87,21,2,1991,1992,"CLE",2,"babicmi01"
2903.5,"Milt Palacio",0,2733,0,2669.5,0,-4.86467207513778,0,"PG",17.9170212765957,8421,470,7,2000,2006,"BOS",6,"palacmi01"
2903.5,"Miroslav Raduljica",0,2733,0,2669.5,0,-2.30588430267515,0,"C",9.20754716981132,488,53,2,2014,2015,"MIL",2,"radulmi01"
2903.5,"Mirsad Turkcan",0,2733,0,2669.5,0,-8.75293991134336,0,"PF",5.26315789473684,100,19,1,2000,2000,"MIL",2,"turkcmi01"
2903.5,"Mitch McGary",0,2733,0,2669.5,0,-1.83330747928914,0,"PF",13.9459459459459,516,37,2,2015,2016,"OKC",1,"mcgarmi01"
2903.5,"Mitchell Butler",0,2733,0,2669.5,0,-3.94446013672392,0,"SG",15.021978021978,5468,364,8,1994,2004,"POR",4,"butlemi02"
2903.5,"Mo Layton",0,2733,0,2669.5,0,-3.88041600860384,0,"PG",16.8314606741573,4494,267,5,1972,1978,"PHO",5,"laytomo01"
2903.5,"Mo Mahoney",0,2733,0,2669.5,0,-8.26494011746529,0,"F",7.5,90,12,2,1953,1954,"BOS",2,"mahonmo01"
2903.5,"Moe Barr",0,2733,0,2669.5,0,-5.96278944166203,0,"G",4.67741935483871,145,31,1,1971,1971,"CIN",1,"barrmo01"
2903.5,"Moe Radovich",0,2733,0,2669.5,0,-0.779150434747646,0,"PG",8.25,33,4,1,1953,1953,"PHW",1,"radovmo01"
2903.5,"Monte Towe",0,2733,0,2669.5,0,-6.25913987996796,0,"PG",8.54310344827586,991,116,2,1976,1977,"DEN",2,"towemo01"
2903.5,"Montrezl Harrell",0,2733,0,2669.5,0,-2.86701332697197,0,"PF",10.3076923076923,134,13,1,2016,2016,"HOU",1,"harremo01"
2903.5,"Morlon Wiley",0,2733,0,2669.5,0,-3.24472853214834,0,"PG",13.0271186440678,3843,295,7,1989,1995,"DAL",5,"wileymo01"
2903.5,"Morris Almond",0,2733,0,2669.5,0,-6.24400725373347,0,"SG",9.5,361,38,3,2008,2012,"UTA",2,"almonmo01"
2903.5,"Mouhamed Sene",0,2733,0,2669.5,0,-7.26573944811809,0,"C",5.53191489361702,260,47,3,2007,2009,"SEA",3,"senesa01"
2903.5,"Mustafa Shakur",0,2733,0,2669.5,0,-9.8045251652486,0,"PG",6.8,170,25,2,2011,2014,"OKC",2,"shakumu01"
2903.5,"Mychel Thompson",0,2733,0,2669.5,0,-8.04462422448269,0,"SG",19,95,5,1,2012,2012,"CLE",1,"thompmy02"
2903.5,"Myles Patrick",0,2733,0,2669.5,0,-8.13160698222841,0,"SF",3,9,3,1,1981,1981,"LAL",1,"patrimy01"
2903.5,"Myles Turner",0,2733,0,2669.5,0,-1.58334128162131,0,"C",15.875,127,8,1,2016,2016,"IND",1,"turnemy01"
2903.5,"Myron Brown",0,2733,0,2669.5,0,-4.79268791973616,0,"PG",5.75,23,4,1,1992,1992,"MIN",1,"brownmy01"
2903.5,"Myron Jackson",0,2733,0,2669.5,0,-8.42432955110834,0,"PG",2.75,22,8,1,1987,1987,"DAL",1,"jacksmy01"
2903.5,"Nate Blackwell",0,2733,0,2669.5,0,-7.13139062761367,0,"PG",11.2,112,10,1,1988,1988,"SAS",1,"blackna01"
2903.5,"Nate Bowman",0,2733,0,2669.5,0,-5.42145654398523,0,"C",8.91034482758621,2584,290,6,1967,1972,"NYK",4,"bowmana01"
2903.5,"Nate Driggers",0,2733,0,2669.5,0,-8.33798824262604,0,"SG",8.8,132,15,1,1997,1997,"BOS",1,"driggna01"
2903.5,"Nate Hawthorne",0,2733,0,2669.5,0,-5.33277294390271,0,"SG",11.5888888888889,2086,180,3,1974,1976,"PHO",2,"hawthna01"
2903.5,"Nate Huffman",0,2733,0,2669.5,0,-4.9218257930811,0,"C",10.8571428571429,76,7,1,2003,2003,"TOR",1,"huffmna01"
2903.5,"Nate Wolters",0,2733,0,2669.5,0,-3.51719041852806,0,"PG",19.6962025316456,1556,79,2,2014,2015,"MIL",2,"woltena01"
2903.5,"Nathan Jawai",0,2733,0,2669.5,0,-4.74867969000421,0,"C",9.57777777777778,431,45,2,2009,2010,"MIN",2,"jawaina01"
2903.5,"Nathaniel Barnett",0,2733,0,2669.5,0,-8.07102126437033,0,"PG",6.08333333333333,73,12,1,1976,1976,"INA",1,"barnena01"
2903.5,"Ndudi Ebi",0,2733,0,2669.5,0,-4.95033066670264,0,"SF",4.52631578947368,86,19,2,2004,2005,"MIN",1,"ebind01"
2903.5,"Negele Knight",0,2733,0,2669.5,0,-3.90824801112998,0,"PG",16.0784982935154,4711,293,6,1991,1999,"PHO",5,"knighne01"
2903.5,"Neil Johnson",0,2733,0,2669.5,0,-2.63437041604802,0,"PF",16.7371134020619,6494,388,7,1967,1973,"NYK",3,"johnsne02"
2903.5,"Nelson Bobb",0,2733,0,2669.5,0,-2.82685937416985,0,"PG",20.8916666666667,2507,120,2,1952,1953,"PHW",1,"bobbne01"
2903.5,"Nemanja Nedovic",0,2733,0,2669.5,0,-10.6826948977893,0,"SG",5.91666666666667,142,24,1,2014,2014,"GSW",1,"nedovne01"
2903.5,"Nick Calathes",0,2733,0,2669.5,0,-1.71772404690506,0,"SG",15.4855072463768,2137,138,2,2014,2015,"MEM",1,"calatni01"
2903.5,"Nick Johnson",0,2733,0,2669.5,0,-7.37581597958261,0,"SG",8.40540540540541,311,37,1,2015,2015,"HOU",1,"johnsni01"
2903.5,"Nick Mantis",0,2733,0,2669.5,0,-5.76520657509977,0,"SG",14.5192307692308,755,52,2,1960,1963,"CHZ",3,"mantini01"
2903.5,"Nick Vanos",0,2733,0,2669.5,0,-4.07423596977096,0,"C",12.3823529411765,842,68,2,1986,1987,"PHO",1,"vanosni01"
2903.5,"Nick Young",0,2733,0,2669.5,0,-2.87221149581716,0,"SG",23.4090909090909,12875,550,9,2008,2016,"WAS",4,"youngni01"
2903.5,"Nik Stauskas",0,2733,0,2669.5,0,-3.99686030147638,0,"SG",17.3139534883721,1489,86,2,2015,2016,"PHI",2,"stausni01"
2903.5,"Nikita Wilson",0,2733,0,2669.5,0,-10.7266262184244,0,"SF",3.6,54,15,1,1988,1988,"POR",1,"wilsoni01"
2903.5,"Nikoloz Tskitishvili",0,2733,0,2669.5,0,-7.24908099838512,0,"PF",11.1022727272727,1954,176,4,2003,2006,"DEN",4,"tskitni01"
2903.5,"Noah Vonleh",0,2733,0,2669.5,0,-5.26578733948384,0,"PF",11.85,474,40,2,2015,2016,"CHO",2,"vonleno01"
2903.5,"Noel Felix",0,2733,0,2669.5,0,-13.4651317925954,0,"SF",6.83333333333333,82,12,1,2006,2006,"SEA",1,"felixno01"
2903.5,"Nolan Smith",0,2733,0,2669.5,0,-6.90114773589362,0,"PG",9.86904761904762,829,84,2,2012,2013,"POR",1,"smithno01"
2903.5,"Norm Grekin",0,2733,0,2669.5,0,-6.2809398807877,0,"F",1,1,1,1,1954,1954,"PHW",1,"grekino01"
2903.5,"Norm Richardson",0,2733,0,2669.5,0,-7.50363466075598,0,"SG",6.09090909090909,67,11,1,2002,2002,"CHI",2,"richano01"
2903.5,"Norm Stewart",0,2733,0,2669.5,0,-10.8753211888998,0,"F",7.4,37,5,1,1957,1957,"STL",1,"stewano01"
2903.5,"Norm Swanson",0,2733,0,2669.5,0,-6.82037753433091,0,"SF",9.18840579710145,634,69,1,1954,1954,"ROC",1,"swansno01"
2903.5,"Norman Black",0,2733,0,2669.5,0,-11.1193521595427,0,"SG",9.33333333333333,28,3,1,1981,1981,"DET",1,"blackno01"
2903.5,"Norman Powell",0,2733,0,2669.5,0,-11.5084183214841,0,"SG",6.875,55,8,1,2016,2016,"TOR",1,"powelno01"
2903.5,"Norris Coleman",0,2733,0,2669.5,0,-6.80391045184311,0,"SF",14.8620689655172,431,29,1,1988,1988,"LAC",1,"colemno01"
2903.5,"Norton Barnhill",0,2733,0,2669.5,0,-10.8911700837855,0,"SG",2.5,10,4,1,1977,1977,"SEA",1,"barnhno01"
2903.5,"Obinna Ekezie",0,2733,0,2669.5,0,-5.2955222634774,0,"PF",10.6013986013986,1516,143,4,2000,2005,"ATL",5,"ekeziob01"
2903.5,"Odis Allison",0,2733,0,2669.5,0,-13.5726151034305,0,"SF",4.61111111111111,166,36,1,1972,1972,"GSW",1,"allisod01"
2903.5,"Oliver Lafayette",0,2733,0,2669.5,0,-2.03961750094132,0,"SG",22,22,1,1,2010,2010,"BOS",1,"lafayol01"
2903.5,"Oliver Robinson",0,2733,0,2669.5,0,-5.41882975286068,0,"SG",4.2,147,35,1,1983,1983,"SAS",1,"robinol01"
2903.5,"Oliver Taylor",0,2733,0,2669.5,0,-3.21253163078986,0,"SG",23.4656488549618,6148,262,4,1971,1974,"NYA",3,"taylool01"
2903.5,"Ollie Darden",0,2733,0,2669.5,0,-4.66984673542259,0,"PF",21.5739910313901,4811,223,3,1968,1970,"INA",3,"dardeol01"
2903.5,"Ollie Mack",0,2733,0,2669.5,0,-1.92181474040844,0,"SG",19.6328125,2513,128,3,1980,1982,"CHI",3,"mackol01"
2903.5,"Omar Cook",0,2733,0,2669.5,0,-7.05562802522561,0,"PG",9.68181818181818,213,22,2,2004,2005,"POR",2,"cookom01"
2903.5,"Omri Casspi",0,2733,0,2669.5,0,-1.71876271496828,0,"SF",20.9191176470588,8535,408,7,2010,2016,"SAC",3,"casspom01"
2903.5,"Orbie Bowling",0,2733,0,2669.5,0,-12.4422813498458,0,"C",8.18181818181818,90,11,1,1968,1968,"KEN",1,"bowlior01"
2903.5,"Orlando Graham",0,2733,0,2669.5,0,-11.6695513213115,0,"PF",3.33333333333333,30,9,1,1989,1989,"GSW",1,"grahaor01"
2903.5,"Orlando Johnson",0,2733,0,2669.5,0,-3.02960634031294,0,"SG",9.62037037037037,1039,108,2,2013,2014,"IND",2,"johnsor01"
2903.5,"Oscar Torres",0,2733,0,2669.5,0,-4.13758733311603,0,"SG",14.4390243902439,1184,82,2,2002,2003,"GSW",2,"torreos01"
2903.5,"Othell Wilson",0,2733,0,2669.5,0,-2.59222971536253,0,"PG",16.1338582677165,2049,127,2,1985,1987,"GSW",2,"wilsoot01"
2903.5,"Othyus Jeffers",0,2733,0,2669.5,0,-2.62666337938158,0,"SG",10.5116279069767,452,43,3,2010,2014,"SAS",4,"jeffeot01"
2903.5,"Otis Howard",0,2733,0,2669.5,0,-4.60450367349498,0,"PF",8.07142857142857,113,14,1,1979,1979,"DET",2,"howarot01"
2903.5,"Otto Moore",0,2733,0,2669.5,0,-1.75374011352775,0,"C",24.7697947214076,16893,682,9,1969,1977,"DET",5,"mooreot01"
2903.5,"Ozell Jones",0,2733,0,2669.5,0,-0.885566072077879,0,"C",13.0533333333333,979,75,2,1985,1986,"SAS",2,"jonesoz01"
2903.5,"P.J. Hairston",0,2733,0,2669.5,0,-3.8294161860426,0,"SF",15.6727272727273,862,55,2,2015,2016,"CHO",1,"hairspj02"
2903.5,"Pape Sow",0,2733,0,2669.5,0,-4.93004150429826,0,"C",11.5657894736842,879,76,3,2005,2007,"TOR",1,"sowpa01"
2903.5,"Pat Burke",0,2733,0,2669.5,0,-6.95085187511919,0,"C",9.71223021582734,1350,139,3,2003,2007,"PHO",2,"burkepa01"
2903.5,"Pat Connaughton",0,2733,0,2669.5,0,-10.1459786047285,0,"SG",2,8,4,1,2016,2016,"POR",1,"connapa01"
2903.5,"Pat Dunn",0,2733,0,2669.5,0,-6.4252419728162,0,"SG",6.90322580645161,214,31,1,1958,1958,"PHW",1,"dunnpa01"
2903.5,"Pat Durham",0,2733,0,2669.5,0,-3.45689994122751,0,"SF",14.53125,930,64,2,1993,1995,"GSW",2,"durhapa01"
2903.5,"Pat Frink",0,2733,0,2669.5,0,-8.43723296652501,0,"SG",7.5625,363,48,1,1969,1969,"CIN",1,"frinkpa01"
2903.5,"Pat Riley",0,2733,0,2669.5,0,-5.00706065388546,0,"SG",15.4335664335664,8828,572,9,1968,1976,"LAL",3,"rileypa01"
2903.5,"Patrick Christopher",0,2733,0,2669.5,0,-13.7768857487129,0,"SG",7.25,29,4,1,2015,2015,"UTA",1,"chrispa01"
2903.5,"Patrick Eddie",0,2733,0,2669.5,0,-20.3519283786208,0,"C",3.25,13,4,1,1992,1992,"NYK",1,"eddiepa01"
2903.5,"Patrick McFarland",0,2733,0,2669.5,0,-4.40087811831914,0,"SG",13.3581081081081,1977,148,3,1974,1976,"DNA",3,"mcfarpa01"
2903.5,"Patrick O'Bryant",0,2733,0,2669.5,0,-4.14260404031364,0,"C",5.82222222222222,524,90,4,2007,2010,"GSW",3,"obryapa01"
2903.5,"Paul Davis",0,2733,0,2669.5,0,-4.98697724706912,0,"PF",8.5609756097561,702,82,4,2007,2010,"LAC",2,"davispa01"
2903.5,"Paul Dawkins",0,2733,0,2669.5,0,-4.80177033868721,0,"SF",13.6140350877193,776,57,1,1980,1980,"UTA",1,"dawkipa01"
2903.5,"Paul Grant",0,2733,0,2669.5,0,-8.27732041469546,0,"C",6.9375,111,16,2,1999,2004,"MIL",3,"grantpa01"
2903.5,"Paul Hoffman",0,2733,0,2669.5,0,-2.42326148158294,0,"SG",31.7552447552448,4541,143,2,1953,1954,"BLB",1,"hoffmpa01"
2903.5,"Paul Hogue",0,2733,0,2669.5,0,-4.3867292195333,0,"C",22.8769230769231,1487,65,2,1963,1964,"NYK",2,"hoguedu01"
2903.5,"Paul McCracken",0,2733,0,2669.5,0,-3.65287647734529,0,"SG",11.8108108108108,437,37,3,1973,1977,"HOU",2,"mccrapa01"
2903.5,"Paul McPherson",0,2733,0,2669.5,0,-3.3150145270063,0,"PG",10.8181818181818,595,55,1,2001,2001,"GSW",2,"mcphepa01"
2903.5,"Paul Noel",0,2733,0,2669.5,0,-10.3379513361338,0,"F",4,32,8,1,1952,1952,"ROC",1,"noelpa01"
2903.5,"Paul Nolen",0,2733,0,2669.5,0,-33.0574470482174,0,"C",2,2,1,1,1954,1954,"BLB",1,"nolenpa01"
2903.5,"Paul Ruffner",0,2733,0,2669.5,0,-6.45224468987458,0,"C",9.51851851851852,1285,135,5,1971,1976,"BUF",4,"ruffnpa01"
