"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
2948,"Alfredrick Hughes",0,2733,0,2738,0,-5.79612759886412,0,"SG",12.4507042253521,884,71,1,1986,1986,"SAS",1,"hugheri01"
2948,"Allan Ray",0,2733,0,2738,0,-4.1434569339467,0,"SG",15.1063829787234,710,47,1,2007,2007,"BOS",1,"rayal01"
2948,"Allen Murphy",0,2733,0,2738,0,-7.44444739072307,0,"SG",8.58064516129032,266,31,2,1976,1977,"KEN",2,"murphal01"
2948,"Allie McGuire",0,2733,0,2738,0,-6.27884610033025,0,"SG",5,10,2,1,1974,1974,"NYK",1,"mcguial02"
2948,"Alonzo Gee",0,2733,0,2738,0,-1.78254993788437,0,"SF",22.1040462427746,7648,346,7,2010,2016,"CLE",6,"geeal01"
2948,"Alphonso Ford",0,2733,0,2738,0,-10.3481071377496,0,"PG",10.3636363636364,114,11,2,1994,1995,"PHI",2,"fordal01"
2948,"Alton Ford",0,2733,0,2738,0,-5.35968081486541,0,"PF",7.17808219178082,524,73,3,2002,2004,"PHO",2,"fordal02"
2948,"Alvin Heggs",0,2733,0,2738,0,-4.12494108212671,0,"SF",3.5,14,4,1,1996,1996,"HOU",1,"heggsal01"
2948,"Alvin Jones",0,2733,0,2738,0,-5.68408746820111,0,"C",5.24,131,25,1,2002,2002,"PHI",1,"jonesal01"
2948,"Alvin Sims",0,2733,0,2738,0,-7.9632946588271,0,"SG",6.25,25,4,1,1999,1999,"PHO",1,"simsal01"
2948,"Andrae Patterson",0,2733,0,2738,0,-1.24860899484397,0,"PF",7.40476190476191,311,42,2,1999,2000,"MIN",1,"pattean01"
2948,"Andre Barrett",0,2733,0,2738,0,-5.29606574407512,0,"PG",12.2238805970149,819,67,4,2005,2008,"CHI",6,"barrean01"
2948,"Andre Brown",0,2733,0,2738,0,-6.39351366993003,0,"PF",7.97333333333333,598,75,3,2007,2009,"CHA",3,"brownan01"
2948,"Andre Dawkins",0,2733,0,2738,0,-11.8733351015519,0,"SG",5.5,22,4,1,2015,2015,"MIA",1,"dawkian01"
2948,"Andre Emmett",0,2733,0,2738,0,-6.03797445986009,0,"SF",5.21428571428571,73,14,2,2005,2012,"MEM",2,"emmetan01"
2948,"Andre McCarter",0,2733,0,2738,0,-4.32772788474016,0,"PG",11.4757281553398,1182,103,3,1977,1981,"KCK",2,"mccaran01"
2948,"Andre Moore",0,2733,0,2738,0,-4.61795539781275,0,"PF",5,50,10,1,1988,1988,"DEN",2,"moorean01"
2948,"Andre Owens",0,2733,0,2738,0,-5.40189960290651,0,"PG",11.1481481481481,602,54,2,2006,2008,"IND",2,"owensan01"
2948,"Andre Roberson",0,2733,0,2738,0,-0.742505276607847,0,"PF",16.344262295082,1994,122,3,2014,2016,"OKC",1,"roberan03"
2948,"Andre Spencer",0,2733,0,2738,0,-1.5609365607061,0,"SF",16.0625,771,48,2,1993,1994,"GSW",3,"spencan01"
2948,"Andre Wakefield",0,2733,0,2738,0,-8.46535650134496,0,"SG",7.81481481481481,633,81,2,1979,1980,"CHI",3,"wakefan01"
2948,"Andreas Glyniadakis",0,2733,0,2738,0,-12.2509533785039,0,"C",6.23076923076923,81,13,1,2007,2007,"SEA",1,"glynian01"
2948,"Andres Guibert",0,2733,0,2738,0,-7.41992580527471,0,"C",9.09090909090909,200,22,2,1994,1995,"MIN",1,"guibean01"
2948,"Andrew Anderson",0,2733,0,2738,0,-5.91630118208178,0,"SG",24.0405405405405,5337,222,3,1968,1970,"MMF",3,"anderan01"
2948,"Andrew Gaze",0,2733,0,2738,0,-3.5807535313286,0,"SG",4.92307692307692,128,26,2,1994,1999,"SAS",2,"gazean01"
2948,"Andrew Goudelock",0,2733,0,2738,0,-5.53919807858098,0,"SG",10.7291666666667,515,48,2,2012,2013,"LAL",1,"goudean01"
2948,"Andrew Levane",0,2733,0,2738,0,-16.2984747532794,0,"SG",9.71428571428571,68,7,1,1953,1953,"MLH",1,"levanan01"
2948,"Andrew Nicholson",0,2733,0,2738,0,-4.54251685301328,0,"PF",15.1333333333333,2951,195,4,2013,2016,"ORL",1,"nichoan01"
2948,"Andrew Wiggins",0,2733,0,2738,0,-1.77331156270586,0,"SG",35.9893617021277,3383,94,2,2015,2016,"MIN",1,"wiggian01"
2948,"Andy Panko",0,2733,0,2738,0,-7.31346459879584,0,"SF",1,1,1,1,2001,2001,"ATL",1,"pankoan01"
2948,"Andy Rautins",0,2733,0,2738,0,-16.8244419605328,0,"SG",4.8,24,5,1,2011,2011,"NYK",1,"rautian01"
2948,"Andy Toolson",0,2733,0,2738,0,-3.13679088891421,0,"SF",8.5,527,62,2,1991,1996,"UTA",1,"toolsan01"
2948,"Andy Walker",0,2733,0,2738,0,-2.93007122301899,0,"SF",10.95,438,40,1,1977,1977,"NOJ",1,"walkean01"
2948,"Ansley Truitt",0,2733,0,2738,0,-10.0332690906892,0,"PF",5.375,86,16,1,1973,1973,"DLC",1,"truitan01"
2948,"Ansu Sesay",0,2733,0,2738,0,-4.20707931595872,0,"SF",10.3893129770992,1361,131,4,2002,2005,"SEA",2,"sesayan01"
2948,"Anthony Bennett",0,2733,0,2738,0,-5.55790436750623,0,"PF",13.7931034482759,1600,116,3,2014,2016,"CLE",3,"bennean01"
2948,"Anthony Cook",0,2733,0,2738,0,-3.89646285985191,0,"PF",12.9224137931034,1499,116,4,1991,1996,"DEN",4,"cookan01"
2948,"Anthony Frederick",0,2733,0,2738,0,-3.6862892112235,0,"SF",11.156462585034,1640,147,3,1989,1992,"CHH",3,"fredean01"
2948,"Anthony Grundy",0,2733,0,2738,0,-2.60190383575262,0,"SG",9,108,12,1,2006,2006,"ATL",1,"grundan01"
2948,"Anthony Jones",0,2733,0,2738,0,-3.59455036123516,0,"SG",10.3454545454545,1707,165,3,1987,1990,"DAL",4,"jonesan01"
2948,"Anthony Miller",0,2733,0,2738,0,-2.20065837862375,0,"PF",8.91534391534391,1685,189,8,1995,2005,"ATL",4,"millean01"
2948,"Anthony Pullard",0,2733,0,2738,0,-9.50272583890447,0,"PF",4.625,37,8,1,1993,1993,"MIL",1,"pullaan01"
2948,"Anthony Taylor",0,2733,0,2738,0,-3.18484701625803,0,"PG",17.5238095238095,368,21,1,1989,1989,"MIA",1,"tayloan01"
2948,"Anthony Tucker",0,2733,0,2738,0,-3.59584374311823,0,"SF",15.8387096774194,982,62,1,1995,1995,"WSB",1,"tuckean01"
2948,"Antoine Rigaudeau",0,2733,0,2738,0,-12.7086106674652,0,"SG",8.27272727272727,91,11,1,2003,2003,"DAL",1,"rigauan01"
2948,"Antoine Wright",0,2733,0,2738,0,-3.57030226628721,0,"SG",18.6492307692308,6061,325,6,2006,2011,"NJN",4,"wrighan01"
2948,"Antonio Anderson",0,2733,0,2738,0,-10.4130933020215,0,"SF",15,15,1,1,2010,2010,"OKC",1,"anderan02"
2948,"Antonis Fotsis",0,2733,0,2738,0,-5.33974365712311,0,"PF",11.4285714285714,320,28,1,2002,2002,"MEM",1,"fotsian01"
2948,"Archie Goodwin",0,2733,0,2738,0,-4.55549089301751,0,"SG",11.5490196078431,1178,102,3,2014,2016,"PHO",1,"goodwar01"
2948,"Armon Johnson",0,2733,0,2738,0,-6.25651994898279,0,"PG",8.53191489361702,401,47,2,2011,2012,"POR",2,"johnsar02"
2948,"Arnett Moultrie",0,2733,0,2738,0,-1.94780774043135,0,"PF",12.3559322033898,729,59,2,2013,2014,"PHI",1,"moultar01"
2948,"Art Burris",0,2733,0,2738,0,-8.41798626065594,0,"SF",12.5365853658537,514,41,1,1952,1952,"FTW",2,"burriar01"
2948,"Art Collins",0,2733,0,2738,0,-6.54340342175875,0,"SG",13.6206896551724,395,29,1,1981,1981,"ATL",1,"colliar01"
2948,"Art Harris",0,2733,0,2738,0,-5.06731676310529,0,"SG",21.6122448979592,5295,245,4,1969,1972,"PHO",2,"harriar01"
2948,"Art Long",0,2733,0,2738,0,-4.33533470706131,0,"SF",12.4489795918367,1220,98,3,2001,2003,"PHI",4,"longar01"
2948,"Arvesta Kelly",0,2733,0,2738,0,-4.38690033211073,0,"G",19.7611940298507,3972,201,5,1968,1972,"PTP",5,"kellyar01"
2948,"Arvid Kramer",0,2733,0,2738,0,-8.88201152196213,0,"C",5.625,45,8,1,1980,1980,"DEN",1,"kramear01"
2948,"Arvydas Macijauskas",0,2733,0,2738,0,-6.26125122511797,0,"SG",7.10526315789474,135,19,1,2006,2006,"NOK",1,"macijar01"
2948,"Ashraf Amaya",0,2733,0,2738,0,-3.58590858629,0,"PF",14.6823529411765,1248,85,2,1996,1997,"VAN",2,"amayaas01"
2948,"Askia Jones",0,2733,0,2738,0,-6.20101910724626,0,"SG",12.6363636363636,139,11,1,1995,1995,"MIN",1,"jonesas01"
2948,"Aulcie Perry",0,2733,0,2738,0,-5.94107191510033,0,"C",19.7619047619048,415,21,1,1975,1975,"VIR",1,"perryau01"
2948,"Austin Daye",0,2733,0,2738,0,-2.92813674267755,0,"SF",13.9530201342282,4158,298,6,2010,2015,"DET",5,"dayeau01"
2948,"Austin Rivers",0,2733,0,2738,0,-3.74800809967201,0,"SG",20.9785407725322,4888,233,4,2013,2016,"LAC",3,"riverau01"
2948,"Awvee Storey",0,2733,0,2738,0,-5.21337296103779,0,"SG",6.78333333333333,407,60,3,2005,2008,"MIL",3,"storeaw01"
2948,"B.J. Tyler",0,2733,0,2738,0,-7.06983381876419,0,"PG",14.7090909090909,809,55,1,1995,1995,"PHI",1,"tylerbj01"
2948,"Barry Kramer",0,2733,0,2738,0,-4.69167316858131,0,"SF",9.54237288135593,563,59,2,1965,1970,"NYA",3,"krameba01"
2948,"Barry Liebowitz",0,2733,0,2738,0,-6.22040124480408,0,"PG",26.4390243902439,2168,82,1,1968,1968,"NJA",3,"lieboba01"
2948,"Barry Nelson",0,2733,0,2738,0,-5.83990806467675,0,"C",3.56666666666667,107,30,1,1972,1972,"MIL",1,"nelsoba01"
2948,"Barry Orms",0,2733,0,2738,0,-6.85471906214882,0,"PG",20.9513888888889,3017,144,2,1969,1970,"BAL",3,"ormsba01"
2948,"Barry Stevens",0,2733,0,2738,0,-2.62679232438841,0,"SF",3,6,2,1,1993,1993,"GSW",1,"steveba01"
2948,"Barry Sumpter",0,2733,0,2738,0,-40.8211650903703,0,"PF",1,1,1,1,1989,1989,"LAC",1,"sumptba01"
2948,"Barry Yates",0,2733,0,2738,0,-9.54175145289745,0,"PF",6,144,24,1,1972,1972,"PHI",1,"yatesba01"
2948,"Bart Kofoed",0,2733,0,2738,0,-5.35485859348389,0,"SG",6.70247933884298,811,121,5,1988,1993,"UTA",4,"kofoeba01"
2948,"Bato Govedarica",0,2733,0,2738,0,-3.94310888415733,0,"PG",11.2173913043478,258,23,1,1954,1954,"SYR",1,"govedba01"
2948,"Belus Smawley",0,2733,0,2738,0,-13.1869334919811,0,"SG",12.6363636363636,139,11,1,1952,1952,"BLB",1,"smawlbe01"
2948,"Ben Clyde",0,2733,0,2738,0,-5.70450356570605,0,"SF",6.28,157,25,1,1975,1975,"BOS",1,"clydebe01"
2948,"Ben Gillery",0,2733,0,2738,0,-6.25932691795865,0,"C",3.5,84,24,1,1989,1989,"SAC",1,"gillebe01"
2948,"Ben Handlogten",0,2733,0,2738,0,-3.12917300773864,0,"C",12.3421052631579,469,38,2,2004,2005,"UTA",1,"handlbe01"
2948,"Ben Hansbrough",0,2733,0,2738,0,-4.88724259379011,0,"PG",6.52941176470588,222,34,1,2013,2013,"IND",1,"hansbbe01"
2948,"Ben Kelso",0,2733,0,2738,0,-7.09115786683295,0,"SG",6.36170212765957,299,47,1,1974,1974,"DET",1,"kelsobe01"
2948,"Ben McDonald",0,2733,0,2738,0,-2.30575937175768,0,"PF",20.3064516129032,3777,186,4,1986,1989,"GSW",2,"mcdonbe01"
2948,"Ben McLemore",0,2733,0,2738,0,-2.13696399170733,0,"SG",28.8089887640449,5128,178,3,2014,2016,"SAC",1,"mclembe01"
2948,"Bernard Thompson",0,2733,0,2738,0,-2.04040930213376,0,"SF",14.2961165048544,2945,206,5,1985,1989,"PHO",3,"thompbe01"
2948,"Bernard Toone",0,2733,0,2738,0,-7.29236617725357,0,"PF",4.81481481481481,130,27,1,1980,1980,"PHI",1,"toonebe01"
2948,"Bernie Fryer",0,2733,0,2738,0,-3.96617205482122,0,"SG",19.75,2370,120,2,1974,1975,"NOJ",3,"fryerbe01"
2948,"Bernie Harris",0,2733,0,2738,0,-15.4068729807347,0,"PF",2.27272727272727,25,11,1,1975,1975,"BUF",1,"harribe01"
2948,"Bernie Williams",0,2733,0,2738,0,-5.57241634328902,0,"SG",18.6767676767677,5547,297,5,1970,1974,"VIR",2,"willibe01"
2948,"Bill Allen",0,2733,0,2738,0,-6.73024857395159,0,"C",22.5526315789474,857,38,1,1968,1968,"ANA",1,"allenbi01"
2948,"Bill Bolger",0,2733,0,2738,0,-4.24572160218262,0,"SF",10.1,202,20,1,1954,1954,"BLB",1,"bolgebi01"
2948,"Bill Buntin",0,2733,0,2738,0,-1.60565048238389,0,"C",16.9761904761905,713,42,1,1966,1966,"DET",1,"buntibi01"
2948,"Bill Bunting",0,2733,0,2738,0,-5.34427399142155,0,"SF",13.0728476821192,1974,151,3,1970,1972,"VIR",3,"buntibi02"
2948,"Bill Chamberlain",0,2733,0,2738,0,-5.63403352093374,0,"SF",13.2307692307692,1032,78,2,1973,1974,"KEN",3,"chambbi01"
2948,"Bill Closs",0,2733,0,2738,0,-5.3377648295688,0,"SF",19.6724137931034,1141,58,1,1952,1952,"FTW",1,"clossbi01"
2948,"Bill Crow",0,2733,0,2738,0,-25.5241364229449,0,"G",16,16,1,1,1968,1968,"ANA",1,"crowbi01"
2948,"Bill Curley",0,2733,0,2738,0,-3.9003337136811,0,"PF",10.8791946308725,1621,149,5,1995,2001,"MIN",5,"curlebi01"
2948,"Bill Dinwiddie",0,2733,0,2738,0,-6.97019660463578,0,"PF",12.5454545454545,2760,220,4,1968,1972,"CIN",3,"dinwibi01"
2948,"Bill Ebben",0,2733,0,2738,0,-13.8710013587208,0,"G",6.25,50,8,1,1958,1958,"DET",1,"ebbenbi01"
2948,"Bill Edwards",0,2733,0,2738,0,-13.0119603260042,0,"PF",14.6666666666667,44,3,1,1994,1994,"PHI",1,"edwarbi01"
2948,"Bill Gaines",0,2733,0,2738,0,-6.82758536176997,0,"G",5,5,1,1,1969,1969,"HSM",1,"gainebi01"
2948,"Bill Garner",0,2733,0,2738,0,-11.5476246703999,0,"C",9.69811320754717,514,53,1,1968,1968,"ANA",1,"garnebi01"
2948,"Bill Hewitt",0,2733,0,2738,0,-3.73454478717203,0,"PF",20.938829787234,7873,376,6,1969,1975,"DET",4,"hewitbi01"
2948,"Bill Higgins",0,2733,0,2738,0,-9.21879477779499,0,"SG",23.2,348,15,1,1975,1975,"VIR",1,"higgibi01"
2948,"Bill Jones",0,2733,0,2738,0,-1.32936597195556,0,"PF",8.2972972972973,307,37,1,1989,1989,"NJN",1,"jonesbi01"
2948,"Bill Ligon",0,2733,0,2738,0,-8.12389482606854,0,"SG",6.975,279,40,1,1975,1975,"DET",1,"ligonbi01"
2948,"Bill Martin",0,2733,0,2738,0,-4.31205246091712,0,"SF",10.2380952380952,860,84,3,1986,1988,"IND",3,"martibi01"
2948,"Bill Mayfield",0,2733,0,2738,0,-5.92029002962634,0,"SF",7.71428571428571,54,7,1,1981,1981,"GSW",1,"mayfibi01"
2948,"Bill Meyer",0,2733,0,2738,0,-6.95273644281619,0,"G",6.42857142857143,45,7,1,1968,1968,"PTP",1,"meyerbi01"
2948,"Bill Mlkvy",0,2733,0,2738,0,-8.17120641821835,0,"SF",19.6129032258065,608,31,1,1953,1953,"PHW",1,"mlkvybi01"
2948,"Bill Newton",0,2733,0,2738,0,-7.13838289549719,0,"PF",5.05128205128205,197,39,2,1973,1974,"INA",1,"newtobi01"
2948,"Bill Smith",0,2733,0,2738,0,-8.88350969729439,0,"G-F",9.22222222222222,83,9,1,1962,1962,"NYK",1,"smithbi01"
2948,"Bill Tosheff",0,2733,0,2738,0,-2.43455417601522,0,"PG",31.2705314009662,6473,207,3,1952,1954,"INO",2,"toshebi01"
2948,"Bill Zopf",0,2733,0,2738,0,-7.12499861661458,0,"PG",7.50943396226415,398,53,1,1971,1971,"MIL",1,"zopfbi01"
2948,"Billy DeAngelis",0,2733,0,2738,0,-5.47312301960355,0,"G",5.875,47,8,1,1971,1971,"NYA",1,"deangbi01"
2948,"Billy Donovan",0,2733,0,2738,0,-6.02863090514464,0,"PG",8.27272727272727,364,44,1,1988,1988,"NYK",1,"donovbi01"
2948,"Billy Evans",0,2733,0,2738,0,-7.40452397598286,0,"PG",10.6610169491525,629,59,1,1970,1970,"NYA",1,"evansbi01"
2948,"Billy Harris",0,2733,0,2738,0,-7.32819659161501,0,"SG",16.0657894736842,1221,76,1,1975,1975,"SDA",1,"harribi01"
2948,"Billy James",0,2733,0,2738,0,-14.4395934521843,0,"PG",10,10,1,1,1974,1974,"KEN",1,"jamesbi01"
2948,"Billy Reid",0,2733,0,2738,0,-6.007389015232,0,"SG",10.1186440677966,597,59,1,1981,1981,"GSW",1,"reidbi01"
2948,"Billy Shepherd",0,2733,0,2738,0,-5.0091946791163,0,"PG",18.6,3348,180,3,1973,1975,"MMS",3,"shephbi01"
2948,"Bingo Smith",0,2733,0,2738,0,-2.00060347133968,0,"SG",25.9082672706682,22877,883,11,1970,1980,"CLE",3,"smithbi02"
2948,"Bird Averitt",0,2733,0,2738,0,-4.98767944657556,0,"SG",22.4494949494949,8890,396,5,1974,1978,"KEN",4,"averibi01"
2948,"Blaine Denning",0,2733,0,2738,0,-2.82325700436901,0,"G",9,9,1,1,1953,1953,"BLB",1,"dennibl01"
2948,"Bo Erias",0,2733,0,2738,0,-4.28256921149238,0,"SF",22.2777777777778,401,18,1,1958,1958,"MNL",1,"eriasbo01"
2948,"Bo Kimble",0,2733,0,2738,0,-5.04273895839607,0,"SG",12.4166666666667,1341,108,3,1991,1993,"LAC",2,"kimblbo01"
2948,"Bo Lamar",0,2733,0,2738,0,-3.59135582782938,0,"PG",29.0173010380623,8386,289,4,1974,1977,"SDA",4,"lamarbo01"
2948,"Bob Allen",0,2733,0,2738,0,-5.25872332964048,0,"PF",8.36666666666667,251,30,1,1969,1969,"SFW",1,"allenbo01"
2948,"Bob Anderegg",0,2733,0,2738,0,-4.33889704913391,0,"SF",11.3030303030303,373,33,1,1960,1960,"NYK",1,"anderbo01"
2948,"Bob Armstrong",0,2733,0,2738,0,-7.60469727300367,0,"C-F",5.78947368421053,110,19,1,1957,1957,"PHW",1,"armstbo01"
2948,"Bob Arnzen",0,2733,0,2738,0,-4.51903090798688,0,"SF",8.17796610169492,965,118,4,1970,1974,"INA",3,"arnzebo01"
2948,"Bob Bigelow",0,2733,0,2738,0,-5.37298075105969,0,"SF",8.1063829787234,762,94,4,1976,1979,"KCK",3,"bigelbo01"
2948,"Bob Burrow",0,2733,0,2738,0,-1.54547455609863,0,"C",14.8024691358025,1199,81,2,1957,1958,"MNL",2,"burrobo01"
2948,"Bob Carney",0,2733,0,2738,0,-2.3951255760608,0,"SG",10.9615384615385,285,26,1,1955,1955,"MNL",1,"carnebo01"
2948,"Bob Carrington",0,2733,0,2738,0,-3.22476974005496,0,"SG",21.7926829268293,1787,82,2,1978,1980,"IND",3,"carribo01"
2948,"Bob Christian",0,2733,0,2738,0,-2.85703696118452,0,"C",12.0354330708661,3057,254,5,1970,1974,"ATL",4,"chrisbo01"
2948,"Bob Davis",0,2733,0,2738,0,-21.4622660123972,0,"SF",4.55555555555556,41,9,1,1973,1973,"POR",1,"davisbo01"
2948,"Bob Elliott",0,2733,0,2738,0,-2.21082541564534,0,"PF",16.4822695035461,2324,141,3,1979,1981,"NJN",1,"elliobo01"
2948,"Bob Ford",0,2733,0,2738,0,-10.6444630602577,0,"SF",8.22222222222222,74,9,1,1973,1973,"MMT",1,"fordbo01"
2948,"Bob Greacen",0,2733,0,2738,0,-6.79448819229016,0,"SF",6.89090909090909,379,55,3,1970,1972,"MIL",2,"greacbo01"
2948,"Bob Hogsett",0,2733,0,2738,0,-9.05886102069645,0,"F",7.05,141,20,2,1967,1968,"DET",2,"hogsebo01"
2948,"Bob Knight",0,2733,0,2738,0,-0.247584538870607,0,"G-F",14.5,29,2,1,1955,1955,"NYK",1,"knighbo01"
2948,"Bob Lackey",0,2733,0,2738,0,-7.27964714445551,0,"SG",16.5789473684211,1260,76,2,1973,1974,"NYA",1,"lackebo01"
2948,"Bob Lochmueller",0,2733,0,2738,0,-5.12981671286259,0,"SF",12.859375,823,64,1,1953,1953,"SYR",1,"lochmbo01"
2948,"Bob Martin",0,2733,0,2738,0,-4.6873892823136,0,"C",10.1666666666667,549,54,2,1994,1995,"LAC",1,"martibo01"
2948,"Bob McCann",0,2733,0,2738,0,-3.42204967062175,0,"SF",13.3966480446927,2398,179,5,1990,1998,"DET",5,"mccanbo01"
2948,"Bob McIntyre",0,2733,0,2738,0,-8.5649759646525,0,"SF",19.4642857142857,545,28,2,1968,1970,"NJA",2,"mcintbo01"
2948,"Bob Naber",0,2733,0,2738,0,-22.2806771515935,0,"F",2.75,11,4,1,1953,1953,"INO",1,"naberbo01"
2948,"Bob Nash",0,2733,0,2738,0,-4.40948952104044,0,"SF",11.6016597510373,2796,241,5,1973,1979,"KCK",3,"nashbo01"
2948,"Bob Portman",0,2733,0,2738,0,-3.1974941555979,0,"SG",13.301724137931,3086,232,4,1970,1973,"GSW",2,"portmbo01"
2948,"Bob Priddy",0,2733,0,2738,0,-6.04669785218082,0,"F",8.82352941176471,150,17,1,1953,1953,"BLB",1,"priddbo01"
2948,"Bob Riedy",0,2733,0,2738,0,-8.70172018868489,0,"PF",14.3913043478261,331,23,1,1968,1968,"HSM",1,"riedybo01"
2948,"Bob Riley",0,2733,0,2738,0,-4.87829244019598,0,"F",5.57142857142857,39,7,1,1971,1971,"ATL",1,"rileybo01"
2948,"Bob Santini",0,2733,0,2738,0,-0.662606501868818,0,"F",5.75,23,4,1,1956,1956,"NYK",1,"santibo01"
2948,"Bob Schafer",0,2733,0,2738,0,-6.83014185048446,0,"SG",11.3623188405797,784,69,2,1956,1957,"STL",3,"schafbo01"
2948,"Bob Sims",0,2733,0,2738,0,-3.22015715704097,0,"SG",20.3582089552239,1364,67,2,1962,1968,"ANA",3,"simsbo01"
2948,"Bob Thornton",0,2733,0,2738,0,-4.02702222474205,0,"PF",11.7290969899666,3507,299,8,1986,1996,"PHI",5,"thornbo01"
2948,"Bob Verga",0,2733,0,2738,0,-2.72184365711664,0,"SG",31.5317919075144,10910,346,6,1968,1974,"CAR",7,"vergabo01"
2948,"Bob Wiesenhahn",0,2733,0,2738,0,-9.54889272370056,0,"SF",5.35483870967742,332,62,1,1962,1962,"CIN",1,"wiesebo01"
2948,"Bob Wilkerson",0,2733,0,2738,0,-2.14141587794304,0,"SF",27.8888888888889,15562,558,7,1977,1983,"DEN",4,"wilkebo01"
2948,"Bob Williams",0,2733,0,2738,0,-0.88372427876006,0,"F",8.04166666666667,193,24,2,1956,1957,"MNL",1,"willibo01"
2948,"Bob Wilson",0,2733,0,2738,0,-4.88300145527256,0,"PG",20.7619047619048,1308,63,1,1952,1952,"MLH",1,"wilsobo01"
2948,"Bob Woollard",0,2733,0,2738,0,-7.57618213290795,0,"C",12.3157894736842,234,19,1,1970,1970,"MMF",1,"woollbo01"
2948,"Boban Marjanovic",0,2733,0,2738,0,-3.34193668400685,0,"C",2.83333333333333,17,6,1,2016,2016,"SAS",1,"marjabo01"
2948,"Bobby Brown",0,2733,0,2738,0,-7.16451787291034,0,"PG",12.8318584070796,1450,113,2,2009,2010,"LAC",4,"brownbo02"
2948,"Bobby Cattage",0,2733,0,2738,0,-6.16832402147487,0,"PF",6.69230769230769,522,78,2,1982,1986,"NJN",2,"cattabo01"
2948,"Bobby Croft",0,2733,0,2738,0,-8.98606653813106,0,"C",12.030303030303,794,66,1,1971,1971,"TEX",2,"croftbo01"
2948,"Bobby Edmonds",0,2733,0,2738,0,-5.24418956264142,0,"SF",17.9102564102564,1397,78,2,1968,1970,"INA",1,"edmonbo01"
2948,"Bobby Fields",0,2733,0,2738,0,-5.07554183121078,0,"G",5.63636363636364,124,22,1,1972,1972,"UTS",1,"fieldbo01"
2948,"Bobby Hooper",0,2733,0,2738,0,-5.46047271641118,0,"PG",17.7571428571429,1243,70,1,1969,1969,"INA",1,"hoopebo01"
2948,"Bobby Hurley",0,2733,0,2738,0,-6.72392457004379,0,"PG",15.4518518518519,4172,270,5,1994,1998,"SAC",2,"hurlebo01"
2948,"Bobby Jones",0,2733,0,2738,0,-3.78555839652466,0,"SF",9.52747252747253,867,91,2,2007,2008,"DEN",6,"jonesbo02"
2948,"Bobby Lloyd",0,2733,0,2738,0,-4.01117145968731,0,"PG",18.824,2353,125,2,1968,1969,"NJA",2,"lloydbo01"
2948,"Bobby Portis",0,2733,0,2738,0,-1.52647164216706,0,"PF",10,20,2,1,2016,2016,"CHI",1,"portibo01"
2948,"Bobby Rascoe",0,2733,0,2738,0,-4.23215340738155,0,"SG",18.3508771929825,3138,171,3,1968,1970,"KEN",1,"rascobo01"
2948,"Bobby Smith",0,2733,0,2738,0,-7.89570157577645,0,"G",10.5384615384615,137,13,2,1960,1962,"LAL",2,"smithbo01"
2948,"Bobby Washington",0,2733,0,2738,0,-3.71089356232136,0,"PG",15.2118644067797,1795,118,3,1970,1972,"CLE",2,"washibo01"
2948,"Bobby Wilson",0,2733,0,2738,0,-7.45791565971192,0,"PF",21.4933333333333,1612,75,1,1968,1968,"DLC",1,"wilsobo02"
2948,"Bojan Bogdanovic",0,2733,0,2738,0,-2.11122607028278,0,"SF",24.6530612244898,2416,98,2,2015,2016,"BRK",1,"bogdabo02"
2948,"Bones McKinney",0,2733,0,2738,0,-5.70774502471763,0,"SF",16.7121212121212,1103,66,1,1952,1952,"BOS",1,"mckinbo01"
2948,"Boniface N'Dong",0,2733,0,2738,0,-4.70733516028806,0,"C",6.60869565217391,152,23,1,2006,2006,"LAC",1,"ndongbo01"
2948,"Boris Nachamkin",0,2733,0,2738,0,-5.39808675923678,0,"F",9.83333333333333,59,6,1,1955,1955,"ROC",1,"nachabo01"
2948,"Bracey Wright",0,2733,0,2738,0,-3.81473497270481,0,"SG",12.5,325,26,2,2006,2007,"MIN",1,"wrighbr02"
2948,"Brad Branson",0,2733,0,2738,0,-2.84603064628159,0,"PF",11.8888888888889,856,72,2,1982,1983,"CLE",2,"bransbr01"
2948,"Brad Wright",0,2733,0,2738,0,-7.99940292873974,0,"PF",9.0625,145,16,2,1987,1988,"DEN",2,"wrighbr01"
2948,"Brady Walker",0,2733,0,2738,0,-2.84322301855596,0,"PF",19.9714285714286,699,35,1,1952,1952,"BLB",1,"walkebr01"
2948,"Brandin Knight",0,2733,0,2738,0,-20.4936361527777,0,"PG",3,3,1,1,2005,2005,"HOU",1,"knighbr02"
2948,"Brandon Armstrong",0,2733,0,2738,0,-8.66311296836358,0,"SG",6.30172413793103,731,116,3,2002,2004,"NJN",1,"armstbr01"
2948,"Brandon Davies",0,2733,0,2738,0,-4.6123337932552,0,"PF",12.7948717948718,998,78,2,2014,2015,"PHI",2,"daviebr01"
2948,"Brant Weidner",0,2733,0,2738,0,-8.14702651167666,0,"PF",4.75,38,8,1,1984,1984,"SAS",1,"weidnbr01"
2948,"Brendan McCann",0,2733,0,2738,0,-8.22068656728216,0,"PG",8.07317073170732,331,41,3,1958,1960,"NYK",1,"mccanbr01"
