"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Equiv_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
391,"Arnie Johnson",8.98646254996376,377,6.24890572131048,416,2.73755682865327,3.45011888532618,3.89622745414802,"SF",30.3103448275862,4395,145,2,1952,1953,"ROC",1,"johnsar01"
392,"Jeff Foster",8.98268615164616,383,6.10368155971142,395,2.87900459193474,1.23146004599649,2.16592503223606,"C",20.3708690330477,16643,817,13,2000,2012,"IND",1,"fosteje01"
393,"Jim Paxson",8.97075404946811,357,6.60490495435123,456,2.36584909511688,0.169709214492962,2.25118383562142,"SG",26.8387096774194,22464,837,11,1980,1990,"POR",2,"paxsoji02"
394,"James Donaldson",8.96495077733693,408,5.62943078581236,362,3.33551999152458,0.366210108214477,3.02197797283054,"C",27.3819444444444,27601,1008,14,1981,1995,"DAL",6,"donalja01"
395,"Mark Eaton",8.91156385890809,435,5.00567879812223,333,3.90588506078586,0.659914218112731,1.97595906340516,"C",28.9399367755532,27464,949,11,1983,1993,"UTA",1,"eatonma01"
396,"Al Jefferson",8.83745948265024,309,8.23397977736996,810,0.603479705280276,1.02798682337211,2.25198092333847,"C",30.9293820933165,24527,793,12,2005,2016,"BOS",5,"jeffeal01"
397,"Tiago Splitter",8.8172125399051,458,4.42835454626502,301,4.38885799364007,2.25796735688159,3.6271967956547,"C",19.6,7644,390,6,2011,2016,"SAS",2,"splitti01"
398,"Sleepy Floyd",8.79338375773564,393,5.91929415619881,397,2.87408960153683,-0.267750716999474,2.9168095999444,"PG",27.6143001007049,27421,993,13,1983,1995,"HOU",4,"floydsl01"
399,"Antawn Jamison",8.77406018065359,332,7.51425379997425,616,1.25980638067933,0.538589519338227,1.50700352184902,"PF",34.7599645704163,39244,1129,16,1999,2014,"WAS",6,"jamisan01"
400,"Bob Harris",8.71428389144855,1113,0.246941369500541,161,8.46734252194801,-0.485419974584698,7.47982679582565,"SF",27.9189189189189,6198,222,3,1952,1954,"BOS",1,"harribo01"
401,"Kevin Martin",8.71111586137175,301,8.55300978267523,1149,0.158106078696518,1.07485024089333,2.72148037336028,"SG",30.9360465116279,21284,688,12,2005,2016,"SAC",4,"martike02"
402,"Caron Butler",8.71032478504827,350,6.79875495388587,505,1.91156983116241,0.12843931274049,3.38792958762934,"SF",32.3429487179487,30273,936,14,2003,2016,"WAS",9,"butleca01"
403,"Ty Lawson",8.68122254218922,368,6.42912506469821,467,2.25209747749101,1.56790686399159,2.1985488045159,"PG",31.1872246696035,14159,454,7,2010,2016,"DEN",2,"lawsoty01"
404,"Tom Gugliotta",8.67860491920295,298,8.67860491920295,2764,0,0.457148966908108,2.42901638145447,"PF",30.8270967741935,23891,775,13,1993,2005,"PHO",7,"guglito01"
405,"Johnny Green",8.62172914476108,344,7.09316145739689,564,1.52856768736419,0.190652759894338,3.40037153385145,"PF",23.196843082637,24983,1077,14,1960,1973,"NYK",6,"greenjo01"
406,"Erick Dampier",8.60878812056724,380,6.21508538813117,454,2.39370273243607,0.0769227389400113,1.64202955974397,"C",24.1660305343511,25326,1048,16,1997,2012,"DAL",5,"dampier01"
407,"Theo Ratliff",8.55653460201494,364,6.49846884097475,489,2.05806576104019,0.692117986954476,1.69674230952454,"C",25.0269320843091,21373,854,16,1996,2011,"PHI",9,"ratlith01"
408,"Rick Fox",8.48544191506372,533,3.28639961476293,267,5.19904230030079,0.338369811196166,3.09976414936076,"SF",25.2161383285303,26250,1041,13,1992,2004,"LAL",2,"foxri01"
409,"Ernie Vandeweghe",8.47201567290155,524,3.39373967672834,269,5.07827599617321,2.35987601788927,3.72444214851755,"SG",26.7116564417178,4354,163,4,1952,1956,"NYK",1,"vandeer01"
410,"Tom Chambers",8.46159174706803,396,5.86395031716046,429,2.59764142990758,0.151061928075531,2.75933802126967,"PF",30.438683127572,36983,1215,16,1982,1998,"PHO",6,"chambto01"
411,"Grant Long",8.35471155856852,323,7.76579913236195,818,0.588912426206565,0.379118046653734,1.86456793821292,"PF",28.4153110047847,29694,1045,15,1989,2003,"MIA",6,"longgr01"
412,"World B. Free",8.34527967900693,327,7.67827552565248,782,0.667004153354446,0.614940390148035,1.99369054646139,"SG",30.0717391304348,27666,920,13,1976,1988,"PHI",5,"freewo01"
413,"Jerry Sloan",8.25460378901768,402,5.7656228877398,444,2.48898090127788,0.465370268048115,1.30440038839479,"SG",34.2478314745973,27638,807,11,1966,1976,"CHI",2,"sloanje01"
414,"Doug Moe",8.22178845288242,520,3.42535190061654,280,4.79643655226589,0.718966863428081,3.0686211564184,"SF",32.472602739726,14223,438,5,1968,1972,"VIR",4,"moedo01"
415,"Walter Dukes",8.18234526936537,1360,0.0389513983519104,167,8.14339387101346,-0.650905509585878,4.51362936133002,"C",26.9251700680272,15832,588,8,1956,1963,"DET",3,"dukeswa01"
416,"Antonio Daniels",8.12333817675385,611,2.51882564300602,250,5.60451253374782,-0.331610569103701,2.52009697359758,"PG",22.6134453781513,21528,952,13,1998,2011,"SAS",7,"daniean01"
417,"Kyle Korver",8.08791973068262,337,7.14452436352376,696,0.943395367158857,0.807534918526727,2.1314160614884,"SG",26.2208588957055,25644,978,13,2004,2016,"ATL",4,"korveky01"
418,"Brian Grant",8.05881306727338,423,5.16604890790737,392,2.89276415936601,0.458404784778764,2.14062687019091,"PF",28.2223587223587,22973,814,12,1995,2006,"MIA",5,"grantbr01"
419,"Scott Wedman",8.01136225500049,425,5.13463519823337,396,2.87672705676712,0.174511028231345,2.09539094272559,"SF",28.1412714429869,27888,991,13,1975,1987,"BOS",4,"wedmasc01"
420,"Curtis Perry",8.00221910342146,516,3.50459650297498,295,4.49762260044647,0.657588956165923,2.54789491597657,"PF",28.5751879699248,15202,532,8,1971,1978,"MIL",4,"perrycu01"
421,"Ray Felix",7.95919542656885,335,7.3081212203195,792,0.651074206249341,0.562312281336577,3.01013951458004,"C",23.7377777777778,16023,675,9,1954,1962,"NYK",4,"felixra01"
422,"Darryl Dawkins",7.87311256352827,486,4.04185737045625,337,3.83125519307202,0.678728786209344,1.59914061709856,"C",23.9149700598802,19969,835,14,1976,1989,"PHI",4,"dawkida01"
423,"David Wesley",7.87152221918069,381,6.16145816762271,533,1.71006405155798,0.283052063030212,1.71006405155798,"SG",32.0776892430279,32206,1004,14,1994,2007,"CHH",6,"wesleda01"
424,"Ryan Anderson",7.8222092380072,328,7.64457206523221,1119,0.177637172774987,1.48869642187649,3.6698601288699,"PF",25.3135964912281,11543,456,8,2009,2016,"ORL",4,"anderry01"
425,"Phil Smith",7.81912715727921,463,4.32965090621553,356,3.48947625106368,0.247684489765363,3.10439077314692,"SG",28.7796610169492,20376,708,9,1975,1983,"GSW",3,"smithph01"
426,"Tom Meschery",7.7877181443632,747,1.44864552586129,225,6.33907261850191,0.0282866360857671,2.65372551700716,"PF",30.3304773561812,24780,817,10,1962,1971,"SFW",3,"meschto01"
427,"Tony Allen",7.73880961325211,511,3.55728494962803,308,4.18152466362408,0.610359247144955,1.99861906488935,"SG",21.1592356687898,16610,785,12,2005,2016,"MEM",2,"allento01"
428,"Chris Morris",7.60532402447508,449,4.63421918069924,387,2.97110484377584,0.731828456719807,1.94630552279662,"SF",24.375,19890,816,11,1989,1999,"NJN",3,"morrich01"
429,"Antoine Walker",7.59892485753381,394,5.9026440344901,537,1.69628082304371,0.0934084154942023,2.49751401495105,"PF",35.5193312434692,33992,957,12,1997,2008,"BOS",5,"walkean02"
430,"Gus Johnson",7.57332560960201,443,4.80244854654291,412,2.7708770630591,0.12727198569838,1.80233242856394,"PF",32.5542521994135,22202,682,10,1964,1973,"BAL",3,"johnsgu01"
431,"Matt Barnes",7.56250721388897,466,4.27209656002694,368,3.29041065386203,0.45421271171455,1.46329003693628,"SF",23.230504587156,20257,872,13,2004,2016,"LAC",9,"barnema02"
432,"Marvin Barnes",7.54589755347064,470,4.23481682825972,365,3.31108072521092,0.989713311238539,3.31108072521092,"PF",29.9230769230769,9725,325,6,1975,1980,"SSL",5,"barnema01"
433,"Lonnie Shelton",7.53817376315872,447,4.65236821655085,394,2.88580554660787,0.595872077726606,1.94299214359199,"PF",27.7806896551724,20141,725,10,1977,1986,"SEA",3,"sheltlo01"
434,"Nick Van Exel",7.50682242425449,526,3.35838918825865,313,4.14843323599584,-0.0233485230918008,3.09681056915998,"PG",32.8023012552301,31359,956,13,1994,2006,"LAL",6,"vanexni01"
435,"Mike Riordan",7.50183864386241,421,5.19094040064808,460,2.31089824321433,-0.089360213911564,3.90926796503433,"SF",24.2572614107884,17538,723,9,1969,1977,"NYK",4,"riordmi01"
436,"Sidney Wicks",7.46899846048118,373,6.36546244222229,658,1.10353601825889,0.201553254218485,3.46260885341914,"PF",33.8400520156047,26023,769,10,1972,1981,"POR",3,"wickssi01"
437,"Cazzie Russell",7.45212770665629,539,3.17308890013871,306,4.27903880651759,0.0564572822069463,2.32783303564641,"SF",26.748031496063,23779,889,12,1967,1978,"NYK",4,"russeca01"
438,"Amir Johnson",7.38974921952538,342,7.1103641572126,1014,0.279385062312783,1.8034551009864,2.00843450664938,"PF",22.3381642512077,13872,621,11,2006,2016,"TOR",3,"johnsam01"
439,"Bill Bradley",7.37669215902798,652,2.17759193917009,266,5.19910021985788,-0.319419903998883,2.31188786696293,"SF",31.015531660693,25960,837,10,1968,1977,"NYK",1,"bradlbi01"
440,"Joe Caldwell",7.36563215081088,577,2.78737722410713,287,4.57825492670375,-0.288546758130712,1.88998219953823,"SF",32.3962040332147,27310,843,11,1965,1975,"CAR",5,"caldwjo01"
441,"Dick Snyder",7.34482965181526,343,7.10432259515311,1051,0.240507056662152,0.266519801903358,3.16775535353365,"SG",26.3798994974874,26248,995,13,1967,1979,"CLE",4,"snydedi01"
442,"Mike Miller",7.32071955793172,360,6.55828565885189,755,0.762433899079832,0.628994128683067,1.69386326653727,"SF",27.0383895131086,28877,1068,16,2001,2016,"MEM",7,"millemi01"
443,"Bill Keller",7.30969865318862,903,0.728440997246972,219,6.58125765594164,0.0441942641583546,3.65165202134808,"PG",24.7511520737327,16113,651,7,1970,1976,"INA",1,"kellebi01"
444,"Micheal Williams",7.30400846279585,401,5.78877241228744,567,1.51523605050841,1.49467266245724,2.54084922915843,"PG",25.0722610722611,10756,429,10,1989,1999,"MIN",6,"willimi02"
445,"Dana Barros",7.25719592723284,356,6.61132029699803,794,0.64587563023481,0.335670925841674,5.54474852849537,"PG",22.410896708286,19744,881,14,1990,2004,"BOS",4,"barroda01"
446,"Derek Anderson",7.20389938109993,347,6.94444961413219,1032,0.259449766967735,0.798263701199036,3.41930836449825,"SG",28.8513302034429,18436,639,11,1998,2008,"POR",7,"anderde01"
447,"Ed Pinckney",7.17095909701647,429,5.06475320756735,483,2.10620588944912,0.644265376897222,1.9840202579854,"PF",19.7545565006075,16258,823,12,1986,1997,"BOS",7,"pincked01"
448,"Eddie Johnson",7.11261414440741,503,3.71578236946621,359,3.3968317749412,0.0271624040395848,1.69484951039825,"SG",29.2977528089888,20860,712,10,1978,1987,"ATL",3,"johnsed02"
449,"Mike Dunleavy",7.10857550535287,446,4.68221670204936,449,2.42635880330351,0.455249181125351,1.73222859853296,"SF",28.5678879310345,26511,928,13,2003,2015,"IND",4,"dunlemi02"
450,"Vin Baker",7.08494939071635,378,6.24290024498192,725,0.842049145734436,-0.0913109943752611,2.48912908254683,"C",32.4981595092025,26486,815,13,1994,2006,"SEA",6,"bakervi01"
451,"Roy Hibbert",7.0819743285529,599,2.61963316821627,298,4.46234116033663,0.607919674617542,2.85991335583632,"C",26.4716666666667,15883,600,8,2009,2016,"IND",2,"hibbero01"
452,"Reggie Theus",7.06654401891596,397,5.86342636603219,629,1.20311765288377,0.207665651546104,2.00012661601094,"SG",33.6960690316395,35145,1043,13,1979,1991,"CHI",6,"theusre01"
453,"Joe Graboski",7.02852988186502,531,3.30164575679312,340,3.7268841250719,-1.18812185290961,3.61030471157555,"PF",31.1965006729475,23179,743,11,1952,1962,"PHW",3,"grabojo01"
454,"Wesley Person",7.01946511501749,361,6.54929609003861,878,0.47016902497888,0.414113649127134,4.5898402211513,"SG",28.3026315789474,21510,760,11,1995,2005,"CLE",7,"persowe01"
455,"Avery Johnson",6.9854452684477,741,1.51466394939831,256,5.47078131904939,-0.784992371588452,2.56974839336138,"PG",25.7185314685315,29422,1144,16,1989,2004,"SAS",6,"johnsav01"
456,"Raja Bell",6.98343928089428,595,2.640024769337,304,4.34341451155728,-0.119846780531949,1.46403505307239,"SG",27.8759689922481,21576,774,12,2001,2012,"PHO",6,"bellra01"
457,"John Wall",6.95971028875974,399,5.80757083417268,646,1.15213945458706,1.39473074086169,2.50774675658876,"PG",36.0080428954424,13431,373,6,2011,2016,"WAS",1,"walljo01"
458,"Don Chaney",6.95458559379153,461,4.38250327670065,433,2.57208231709088,-0.0804377193757507,2.29971728849997,"SG",24.0883720930233,20716,860,12,1969,1980,"BOS",3,"chanedo01"
459,"Elden Campbell",6.9211499048452,411,5.61494375725208,603,1.30620614759312,0.0493856544749479,2.12937019880447,"PF",24.3860869565217,28044,1150,15,1991,2005,"LAL",6,"campbel01"
460,"Wil Jones",6.91668473792399,525,3.39057230687717,353,3.52611243104682,-0.0412952501118643,2.0596888497913,"PF",30.3275862068966,22867,754,9,1970,1978,"KEN",6,"joneswi02"
461,"Levern Tart",6.915321498374,441,4.85133116470965,487,2.06399033366435,0.918558185012739,4.11512026485158,"SG",33.9859649122807,9686,285,4,1968,1971,"NYA",6,"tartle01"
462,"Gary Bradds",6.89864929680801,587,2.71739522117494,309,4.18125407563308,1.37775168828534,3.97259559460776,"PF",21.115523465704,5849,277,6,1965,1971,"BAL",5,"braddga01"
463,"Glen Combs",6.8633718521958,438,4.93281161737514,502,1.93056023482066,0.816232724565848,1.79056979940291,"SG",32.5968992248062,16820,516,7,1969,1975,"UTS",5,"combsgl01"
464,"Antonio Davis",6.85970055502166,572,2.83946355321594,322,4.02023700180572,0.087632622278385,1.56033986162106,"PF",28.8463855421687,28731,996,13,1994,2006,"IND",4,"davisan01"
465,"Shawn Bradley",6.83401492543642,400,5.790812209911,674,1.04320271552542,0.0660635971631915,2.35184574629154,"C",22.9577142857143,20088,875,12,1994,2005,"DAL",3,"bradlsh01"
466,"Raef LaFrentz",6.81859530659808,406,5.68715852665737,652,1.1314367799407,1.24031920498242,1.54905110090706,"C",25.8628762541806,15466,598,10,1999,2008,"BOS",4,"lafrera01"
467,"Bruce Bowen",6.77387376000677,602,2.60988282597112,311,4.16399093403565,0.211020291302124,1.27497756747318,"SF",28.0188492063492,28243,1008,13,1997,2009,"SAS",4,"bowenbr01"
468,"Don Ohl",6.72524627438787,874,0.824053841215162,241,5.90119243317271,-0.775801553479643,3.56063902993907,"SG",30.8720930232558,23895,774,10,1961,1970,"DET",4,"ohldo01"
469,"Steve Hawes",6.72059908177617,490,3.9381504458392,410,2.78244863593697,0.553055892494922,1.71324552622189,"PF",22.9763888888889,16543,720,10,1975,1984,"ATL",4,"hawesst01"
470,"Wally Szczerbiak",6.70016979616863,372,6.38129240449532,982,0.318877391673312,0.865919853857787,1.72417929133924,"SF",30.4936170212766,21498,705,10,2000,2009,"MIN",4,"szczewa02"
471,"Allan Houston",6.68897129526993,495,3.86321591349831,403,2.82575538177162,0.0356495538958354,1.4891899646774,"SG",34.1862527716186,30836,902,12,1994,2005,"NYK",2,"houstal01"
472,"Steve Kerr",6.61488675697014,482,4.08385217384501,437,2.53103458312514,0.0510788686839371,1.80944644717667,"PG",17.5375722543353,18204,1038,15,1989,2003,"CHI",6,"kerrst01"
473,"Greg Monroe",6.58609569175858,358,6.58609569175858,2764,0,1.80039574297049,2.3111912635971,"C",31.306905370844,12241,391,6,2011,2016,"DET",2,"monrogr01"
474,"George Johnson",6.58442692525067,718,1.66288926115894,277,4.92153766409173,0.135566360101052,2.20071878534549,"C",19.8805815160955,19145,963,13,1973,1986,"GSW",6,"johnsge02"
475,"Brook Lopez",6.57161582141121,436,4.98723228710712,555,1.58438353430409,1.34725747816616,1.68618768637994,"C",32.6825396825397,14413,441,8,2009,2016,"BRK",2,"lopezbr01"
476,"Ronnie Brewer",6.56451196118817,431,5.04970630433761,568,1.51480565685056,1.12700490923121,2.46844893273927,"SG",22.5755919854281,12394,549,8,2007,2014,"UTA",6,"brewero02"
477,"Vern Fleming",6.55167448883868,385,6.02904754995518,847,0.5226269388835,0.212627065657002,2.34378282905636,"PG",27.3935483870968,25476,930,12,1985,1996,"IND",2,"flemive01"
