Rank,player,Hall_Rating,Reg_Season_Rank,Reg_Season_Hall_Rating,Playoff_Rank,Playoff_Hall_Rating,Equiv_BPM,Best_Season,Position,MPG,Minutes,Games,Seasons,Rookie_Yr,Final_Yr,Primary_Team,Teams,player_id
2981.5,Greg Lee,0,2775,0,2764,0,-4.94729906,0,PG,9.8,98,10,2,1975,1976,POR,2,leegr01
2981.5,Greg Minor,0,2775,0,2764,0,-2.035547525,0,SG,18.43772242,5181,281,5,1995,1999,BOS,1,minorgr01
2981.5,Greg Stokes,0,2775,0,2764,0,-3.728126112,0,PF,9.673469388,474,49,2,1986,1990,PHI,2,stokegr01
2981.5,Greg Sutton,0,2775,0,2764,0,-4.307855216,0,PG,11.46820809,1984,173,3,1992,1996,CHH,3,suttogr01
2981.5,Guillermo Diaz,0,2775,0,2764,0,-5.528869753,0,SG,3,18,6,1,2008,2008,LAC,1,diazgu01
2981.5,Gundars Vetra,0,2775,0,2764,0,-4.298041992,0,SF,6.846153846,89,13,1,1993,1993,MIN,1,vetragu01
2981.5,Guy Manning,0,2775,0,2764,0,-3.357564469,0,SF,17.63157895,1340,76,2,1968,1969,HSM,1,mannigu01
2981.5,Guy Morgan,0,2775,0,2764,0,-6.759466987,0,SG,5.75,46,8,1,1983,1983,IND,1,morgagu01
2981.5,Guy Rucker,0,2775,0,2764,0,-3.736148112,0,PF,1.333333333,4,3,1,2003,2003,GSW,1,ruckegu01
2981.5,Guy Sparrow,0,2775,0,2764,0,-4.52743876,0,F,17.22,2583,150,3,1958,1960,NYK,2,sparrgu01
2981.5,Guy Williams,0,2775,0,2764,0,-3.563275274,0,PF,5.538461538,144,26,2,1985,1986,GSW,2,willigu02
2981.5,Ha Seung-Jin,0,2775,0,2764,0,-7.63521566,0,C,6.869565217,316,46,2,2005,2006,POR,1,seungha01
2981.5,Hal Jeter,0,2775,0,2764,0,-10.14221528,0,G,3.8,19,5,1,1970,1970,WSA,1,jeterha01
2981.5,Hal Lear,0,2775,0,2764,0,-9.283370687,0,G,4.666666667,14,3,1,1957,1957,PHW,1,learha01
2981.5,Hal Uplinger,0,2775,0,2764,0,-4.486163083,0,SG,11.65217391,268,23,1,1954,1954,BLB,1,uplinha01
2981.5,Hamady N'Diaye,0,2775,0,2764,0,-5.291306709,0,C,4.757575758,157,33,3,2011,2014,WAS,2,ndiayha01
2981.5,Hank McDowell,0,2775,0,2764,0,-3.623878246,0,PF,8.570135747,1894,221,6,1982,1987,HOU,5,mcdowha01
2981.5,Hank Williams,0,2775,0,2764,0,-3.752282292,0,SF,11.24390244,461,41,1,1975,1975,UTS,1,williha01
2981.5,Hanno Mottola,0,2775,0,2764,0,-5.079592559,0,C,15.22580645,2360,155,2,2001,2002,ATL,1,mottoha01
2981.5,Harold Fox,0,2775,0,2764,0,-6.293613752,0,PG,8.4,84,10,1,1973,1973,BUF,1,foxha01
2981.5,Harold Jamison,0,2775,0,2764,0,-2.410954819,0,PF,6.756756757,250,37,2,2000,2002,LAC,2,jamisha01
2981.5,Harold Keeling,0,2775,0,2764,0,-4.00942388,0,SG,3.619047619,76,21,1,1986,1986,DAL,1,keeliha01
2981.5,Harold Miner,0,2775,0,2764,0,-3.346962049,0,SG,18.65196078,3805,204,4,1993,1996,MIA,2,minerha01
2981.5,Harry Barnes,0,2775,0,2764,0,-11.68659965,0,SF,5.727272727,126,22,1,1969,1969,SDR,1,barneha01
2981.5,Harry Davis,0,2775,0,2764,0,-4.872131077,0,SF,9.636363636,424,44,2,1979,1980,CLE,2,davisha01
2981.5,Harry Dinnel,0,2775,0,2764,0,-5.726110997,0,F-G,7.909090909,87,11,1,1968,1968,ANA,1,dinneha01
2981.5,Harry Laurie,0,2775,0,2764,0,-6.296159501,0,G,6.333333333,57,9,1,1971,1971,PTC,1,lauriha01
2981.5,Harry Rogers,0,2775,0,2764,0,-1.571386796,0,PF,16.55555556,298,18,1,1976,1976,SSL,1,rogerha01
2981.5,Harvey Marlatt,0,2775,0,2764,0,-5.438307808,0,SG,12.2295082,746,61,3,1971,1973,DET,1,marlaha01
2981.5,Hassan Adams,0,2775,0,2764,0,-3.845845103,0,SG,7.037974684,556,79,2,2007,2009,NJN,2,adamsha01
2981.5,Hawkeye Whitney,0,2775,0,2764,0,-2.303346512,0,SG,14.97142857,1048,70,2,1981,1982,KCK,1,whitnha02
2981.5,Henry Akin,0,2775,0,2764,0,-8.84826096,0,PF,8.366666667,753,90,3,1967,1969,NYK,3,akinhe01
2981.5,Henry Bibby,0,2775,0,2764,0,-1.53996735,0,PG,23.04953146,17218,747,9,1973,1981,PHI,4,bibbyhe01
2981.5,Henry James,0,2775,0,2764,0,-4.117276868,0,PF,12.14912281,2770,228,7,1991,1998,CLE,6,jameshe01
2981.5,Henry Turner,0,2775,0,2764,0,-3.824153465,0,PF,7.03030303,464,66,2,1990,1995,SAC,1,turnehe02
2981.5,Herb Scherer,0,2775,0,2764,0,-8.547749029,0,C,13.91666667,167,12,1,1952,1952,NYK,1,scherhe01
2981.5,Herb White,0,2775,0,2764,0,-5.320599362,0,PG,8.289473684,315,38,1,1971,1971,ATL,1,whitehe01
2981.5,Herm Hedderick,0,2775,0,2764,0,-14.65250156,0,G,4.6,23,5,1,1955,1955,NYK,1,heddehe01
2981.5,Herschell Turner,0,2775,0,2764,0,-7.337147451,0,PG,12.19512195,500,41,1,1968,1968,ANA,2,turnehe01
2981.5,Hiram Fuller,0,2775,0,2764,0,-9.129973465,0,PF,10.75,43,4,1,2004,2004,ATL,1,fullehi01
2981.5,Hollis Copeland,0,2775,0,2764,0,-2.89750764,0,SF,13.5483871,1260,93,2,1980,1982,NYK,1,copelho01
2981.5,Hollis Thompson,0,2775,0,2764,0,-2.279902963,0,SG,24.09259259,3903,162,3,2014,2016,PHI,1,thompho01
2981.5,Horace Jenkins,0,2775,0,2764,0,-5.910607884,0,PG,6.933333333,104,15,1,2005,2005,DET,1,jenkiho01
2981.5,Horace Walker,0,2775,0,2764,0,-4.12438367,0,SF,20.47692308,1331,65,1,1962,1962,CHP,1,walkeho01
2981.5,Horacio Llamas Grey,0,2775,0,2764,0,-5.788603115,0,C,5.107142857,143,28,2,1997,1998,PHO,1,llamaho01
2981.5,Hot Rod Hundley,0,2775,0,2764,0,-3.275785306,0,SG,21.84504132,10573,484,6,1958,1963,LAL,2,hundlho01
2981.5,Howard Bayne,0,2775,0,2764,0,-4.025186369,0,PF,17.10810811,1266,74,1,1968,1968,KEN,1,bayneho01
2981.5,Howard Carter,0,2775,0,2764,0,-5.664774043,0,SG,11.46478873,814,71,2,1984,1985,DEN,2,carteho01
2981.5,Howard Komives,0,2775,0,2764,0,-3.290316931,0,PG,27.2287234,20476,752,10,1965,1974,NYK,4,komivho01
2981.5,Howard Nathan,0,2775,0,2764,0,-17.27880687,0,PG,3,15,5,1,1996,1996,ATL,1,nathaho01
2981.5,Howard Wood,0,2775,0,2764,0,-5.111583147,0,SF,8.142857143,342,42,1,1982,1982,UTA,1,woodho01
2981.5,Howie Carl,0,2775,0,2764,0,-7.587764247,0,PG,12.32258065,382,31,1,1962,1962,CHP,1,carlho01
2981.5,Howie Jolliff,0,2775,0,2764,0,-4.221061289,0,PF,12.25827815,1851,151,3,1961,1963,LAL,1,jolifho01
2981.5,Howie Montgomery,0,2775,0,2764,0,-4.076502004,0,SF,18.2,364,20,1,1963,1963,SFW,1,montgho01
2981.5,Howie Schultz,0,2775,0,2764,0,-2.246600537,0,PF,15.88135593,1874,118,2,1952,1953,MNL,1,schulho01
2981.5,Howie Wright,0,2775,0,2764,0,-5.45034881,0,SG,11.24137931,652,58,2,1971,1972,KEN,1,wrighho01
2981.5,Hub Reed,0,2775,0,2764,0,-2.701603788,0,C,16.378,8189,500,7,1959,1965,CIN,4,reedhu01
2981.5,Hubie White,0,2775,0,2764,0,-6.221222756,0,SG,12.14166667,1457,120,4,1963,1971,MMF,4,whitehu01
2981.5,Hutch Jones,0,2775,0,2764,0,-6.039234682,0,SF,7.923076923,103,13,2,1983,1984,SDC,1,joneshu01
2981.5,Ian Clark,0,2775,0,2764,0,-3.881302906,0,SG,6.671875,427,64,3,2014,2016,UTA,3,clarkia01
2981.5,Ibo Kutluay,0,2775,0,2764,0,-18.10970867,0,SG,2.4,12,5,1,2005,2005,SEA,1,kutluib01
2981.5,Igor Rakocevic,0,2775,0,2764,0,-6.178995943,0,PG,5.80952381,244,42,1,2003,2003,MIN,1,rakocig01
2981.5,Ike Diogu,0,2775,0,2764,0,-2.970074378,0,PF,12.42222222,2795,225,6,2006,2012,GSW,6,dioguik01
2981.5,Ira Terrell,0,2775,0,2764,0,-1.923648821,0,SF,19.4453125,2489,128,2,1977,1979,POR,3,terreir01
2981.5,Irv Bemoras,0,2775,0,2764,0,-3.643404053,0,SF,18.64925373,2499,134,2,1954,1957,STL,2,bemorir01
2981.5,Irv Kiffin,0,2775,0,2764,0,-9.939130671,0,SF,8.153846154,212,26,1,1980,1980,SAS,1,kiffiir01
2981.5,Isaac Fontaine,0,2775,0,2764,0,-10.31451956,0,SG,12.5,75,6,1,2002,2002,MEM,1,fontais01
2981.5,Isaac Walthour,0,2775,0,2764,0,-11.89792426,0,G,7.5,30,4,1,1954,1954,MLH,1,walthis01
2981.5,Isaiah Canaan,0,2775,0,2764,0,-2.461284246,0,PG,18.4939759,1535,83,3,2014,2016,HOU,2,canaais01
2981.5,Isaiah Morris,0,2775,0,2764,0,-7.474112592,0,SF,4.08,102,25,1,1993,1993,DET,1,morriis01
2981.5,Isaiah Wilson,0,2775,0,2764,0,-5.837768329,0,SG,9.076923077,708,78,2,1972,1973,DET,2,wilsois01
2981.5,Ivan Johnson,0,2775,0,2764,0,-1.586339127,0,PF,15.66911765,2131,136,2,2012,2013,ATL,1,johnsiv01
2981.5,Ivan McFarlin,0,2775,0,2764,0,-4.031487355,0,PF,3.727272727,41,11,1,2007,2007,PHI,1,mcfariv01
2981.5,Ivano Newbill,0,2775,0,2764,0,-3.74330707,0,PF,10.47445255,1435,137,3,1995,1998,ATL,3,newbiiv01
2981.5,J.R. Bremer,0,2775,0,2764,0,-2.778555791,0,PG,19.02727273,2093,110,2,2003,2004,BOS,3,bremejr01
2981.5,J.R. Henderson,0,2775,0,2764,0,-6.256370728,0,SF,11.03333333,331,30,1,1999,1999,VAN,1,hendejr01
2981.5,Jabari Brown,0,2775,0,2764,0,-3.038250324,0,SG,29.89473684,568,19,1,2015,2015,LAL,1,brownja01
2981.5,Jabari Parker,0,2775,0,2764,0,-1.289446512,0,PF,28.1875,902,32,2,2015,2016,MIL,1,parkeja01
2981.5,Jack Cooley,0,2775,0,2764,0,-3.372259423,0,PF,5.4375,87,16,1,2015,2015,UTA,1,cooleja01
2981.5,Jack Gillespie,0,2775,0,2764,0,-9.942002862,0,F,13.5,27,2,1,1970,1970,NYA,1,gilleja01
2981.5,Jack Givens,0,2775,0,2764,0,-1.972899158,0,SF,16.08284024,2718,169,2,1979,1980,ATL,1,givenja01
2981.5,Jack Kiley,0,2775,0,2764,0,-12.07446585,0,SG,9.37037037,506,54,2,1952,1953,FTW,1,kileyja01
2981.5,Jack McCloskey,0,2775,0,2764,0,-10.07541459,0,SG,16,16,1,1,1953,1953,PHW,1,mccloja01
2981.5,Jack Parr,0,2775,0,2764,0,-5.510264656,0,C,15.71212121,1037,66,1,1959,1959,CIN,1,parrja01
2981.5,Jack Thompson,0,2775,0,2764,0,-9.678479596,0,G,2,4,2,1,1969,1969,INA,1,thompja01
2981.5,Jack Turner,0,2775,0,2764,0,-4.08502438,0,SF,14,938,67,1,1955,1955,NYK,1,turneja01
2981.5,Jack Turner,0,2775,0,2764,0,-5.309536294,0,SG,13.5,567,42,1,1962,1962,CHP,1,turneja02
2981.5,Jackie Moore,0,2775,0,2764,0,-3.051058445,0,SF,7.125,855,120,2,1956,1957,PHW,1,mooreja01
2981.5,Jackie Ridgle,0,2775,0,2764,0,-2.60406158,0,SG,3.34375,107,32,1,1972,1972,CLE,1,ridglja01
2981.5,Jackie Robinson,0,2775,0,2764,0,-2.9032588,0,SF,8.409090909,185,22,3,1979,1982,CHI,3,robinja01
2981.5,Jackson Vroman,0,2775,0,2764,0,-4.510293883,0,PF,12.77011494,1111,87,2,2005,2006,NOH,3,vromaja01
2981.5,Jacky Dorsey,0,2775,0,2764,0,-5.445046256,0,SF,7.37704918,450,61,3,1978,1981,HOU,4,dorseja01
2981.5,Jahidi White,0,2775,0,2764,0,-2.691370386,0,C,17.70359281,5913,334,7,1999,2005,WAS,3,whiteja01
2981.5,Jahlil Okafor,0,2775,0,2764,0,-4.196450989,0,C,33.35714286,467,14,1,2016,2016,PHI,1,okafoja01
2981.5,JaJuan Johnson,0,2775,0,2764,0,-5.464403084,0,PF,8.277777778,298,36,1,2012,2012,BOS,1,johnsja02
2981.5,JaKarr Sampson,0,2775,0,2764,0,-4.42308251,0,SF,15.29545455,1346,88,2,2015,2016,PHI,1,sampsja02
2981.5,Jake Fendley,0,2775,0,2764,0,-2.151557274,0,PG,9.876190476,1037,105,2,1952,1953,FTW,1,fendlja01
2981.5,Jake Ford,0,2775,0,2764,0,-0.896051009,0,G,8.032258065,249,31,2,1971,1972,SEA,1,fordja01
2981.5,Jake Jones,0,2775,0,2764,0,-5.586437345,0,SG,11.88235294,202,17,1,1972,1972,CIN,2,jonesja01
2981.5,Jamaal Franklin,0,2775,0,2764,0,-6.20108366,0,SG,6.846153846,178,26,2,2014,2015,MEM,2,frankja01
2981.5,Jamal Robinson,0,2775,0,2764,0,-10.22615721,0,SF,12,72,6,1,2001,2001,MIA,1,robinja03
2981.5,Jamel Thomas,0,2775,0,2764,0,-11.02192433,0,SF,8.5,102,12,2,2000,2001,BOS,3,thomaja01
2981.5,James Blackwell,0,2775,0,2764,0,-2.314443238,0,PG,6.153846154,80,13,1,1995,1995,BOS,2,blackja01
2981.5,James Collins,0,2775,0,2764,0,-5.555637986,0,SG,4.47826087,103,23,1,1998,1998,LAC,1,collija01
2981.5,James Cotton,0,2775,0,2764,0,-10.25029487,0,SG,4.842105263,92,19,2,1998,1999,SEA,1,cottoja02
2981.5,James Ennis,0,2775,0,2764,0,-1.633578216,0,F,16.04545455,1059,66,2,2015,2016,MIA,2,ennisja01
2981.5,James Foster,0,2775,0,2764,0,-6.652526603,0,PG,12.47959184,1223,98,2,1975,1976,DNA,2,fosteja01
2981.5,James Hardy,0,2775,0,2764,0,-1.626037874,0,PF,21.60240964,5379,249,4,1979,1982,UTA,2,hardyja01
2981.5,James Lang,0,2775,0,2764,0,-4.216406738,0,C,5,55,11,1,2007,2007,WAS,1,langja01
2981.5,James Michael McAdoo,0,2775,0,2764,0,-1.108865789,0,PF,6.46875,207,32,2,2015,2016,GSW,1,mcadoja01
2981.5,James Nunnally,0,2775,0,2764,0,-6.528145568,0,SF,12.69230769,165,13,1,2014,2014,ATL,2,nunnaja01
2981.5,James Phelan,0,2775,0,2764,0,-12.62005113,0,G,8.25,33,4,1,1954,1954,PHW,1,phelaja02
2981.5,James Scott,0,2775,0,2764,0,-11.08767726,0,SF,4,32,8,1,1997,1997,MIA,1,scottja01
2981.5,James Southerland,0,2775,0,2764,0,-9.963716032,0,F,7.5,30,4,1,2014,2014,CHA,2,southja01
2981.5,James Thomas,0,2775,0,2764,0,-4.094530322,0,PF,8.090909091,267,33,2,2005,2006,ATL,4,thomaja02
2981.5,James White,0,2775,0,2764,0,-3.549290308,0,SF,7.947368421,604,76,3,2007,2013,HOU,3,whiteja02
2981.5,James Wilkes,0,2775,0,2764,0,-2.64860203,0,SF,13.24137931,1536,116,3,1981,1983,CHI,2,wilkeja02
2981.5,James Young,0,2775,0,2764,0,-3.816489051,0,SG,10.40625,333,32,2,2015,2016,BOS,1,youngja01
2981.5,Jamie Waller,0,2775,0,2764,0,-9.018909788,0,SG,10.11111111,91,9,1,1988,1988,NJN,1,walleja01
2981.5,Jamie Watson,0,2775,0,2764,0,-2.475907208,0,SF,12.19626168,1305,107,4,1995,1999,UTA,3,watsoja01
2981.5,Jamison Brewer,0,2775,0,2764,0,-5.094184258,0,PG,8.464285714,474,56,4,2002,2005,IND,2,breweja01
2981.5,JaMychal Green,0,2775,0,2764,0,-2.314922573,0,PF,10,430,43,2,2015,2016,MEM,2,greenja01
2981.5,Jared Cunningham,0,2775,0,2764,0,-4.878191183,0,SG,6.31372549,322,51,4,2013,2016,ATL,5,cunnija01
2981.5,Jared Reiner,0,2775,0,2764,0,-6.622069754,0,C,7.816326531,383,49,2,2005,2007,CHI,2,reineja01
2981.5,Jarrett Durham,0,2775,0,2764,0,-6.283902797,0,F,1,1,1,1,1972,1972,NYA,1,durhaja01
2981.5,Jarron Collins,0,2775,0,2764,0,-1.69882447,0,C,15.34429066,8869,578,10,2002,2011,UTA,4,collija03
2981.5,Jarvis Hayes,0,2775,0,2764,0,-2.601374475,0,SF,22.84615385,10098,442,7,2004,2010,WAS,3,hayesja01
2981.5,Jarvis Varnado,0,2775,0,2764,0,-1.952909396,0,PF,10.72972973,397,37,2,2013,2014,BOS,4,varnaja01
2981.5,Jason Collier,0,2775,0,2764,0,-4.816198283,0,C,14.42384106,2178,151,5,2001,2005,HOU,2,collija02
2981.5,Jason Miskiri,0,2775,0,2764,0,-18.3195274,0,PG,3,3,1,1,2000,2000,CHH,1,miskija01
2981.5,Jason Sasser,0,2775,0,2764,0,-6.627792546,0,SF,7.714285714,108,14,2,1997,1999,DAL,3,sasseja01
2981.5,Jason Smith,0,2775,0,2764,0,-2.499302963,0,C,17.44110855,7552,433,8,2008,2016,NOH,5,smithja02
2981.5,Jasper Wilson,0,2775,0,2764,0,-4.924279894,0,SF,11.3375,907,80,2,1969,1970,NOB,1,wilsoja01
2981.5,Javaris Crittenton,0,2775,0,2764,0,-4.474450321,0,SG,16.39823009,1853,113,2,2008,2009,MEM,3,crittja01
2981.5,Jawad Williams,0,2775,0,2764,0,-4.673960688,0,PG,12.44086022,1157,93,3,2009,2011,CLE,1,willija04
2981.5,Jawann Oldham,0,2775,0,2764,0,-2.62992676,0,C,15.9760479,5336,334,10,1981,1991,CHI,8,oldhaja01
2981.5,Jay Arnette,0,2775,0,2764,0,-5.296583427,0,PG,10.22764228,1258,123,3,1964,1966,CIN,1,arnetja01
2981.5,Jay Carty,0,2775,0,2764,0,-6.853569161,0,PF,6.516129032,202,31,1,1969,1969,LAL,1,cartyja01
2981.5,Jay Edwards,0,2775,0,2764,0,-5.142010513,0,SG,6.5,26,4,1,1990,1990,LAC,1,edwarja02
2981.5,Jay Guidinger,0,2775,0,2764,0,-3.993866756,0,C,5.308823529,361,68,2,1993,1994,CLE,1,guidija01
2981.5,Jay Murphy,0,2775,0,2764,0,-9.059505968,0,PF,6.507462687,436,67,4,1985,1988,LAC,2,murphja01
2981.5,Jay Taylor,0,2775,0,2764,0,-6.54288527,0,SG,6.705882353,114,17,1,1990,1990,NJN,1,tayloja01
2981.5,Jay Williams,0,2775,0,2764,0,-2.676110845,0,PG,26.14666667,1961,75,1,2003,2003,CHI,1,willija03
2981.5,Jeff Cross,0,2775,0,2764,0,-8.757975068,0,PF,6.095238095,128,21,1,1986,1986,LAC,1,crossje01
2981.5,Jeff Foote,0,2775,0,2764,0,-10.25996771,0,C,9.75,39,4,1,2012,2012,NOH,1,footeje01
2981.5,Jeff Grayer,0,2775,0,2764,0,-2.682511645,0,SG,18.6875,8372,448,9,1989,1998,MIL,5,grayeje01
2981.5,Jeff Halliburton,0,2775,0,2764,0,-3.091893376,0,SG,11.58064516,1077,93,2,1972,1973,ATL,2,hallije01
2981.5,Jeff Lamp,0,2775,0,2764,0,-3.134451818,0,SF,11.71617162,3550,303,6,1982,1989,POR,4,lampje01
2981.5,Jeff Lebo,0,2775,0,2764,0,-3.077426387,0,SG,8,32,4,1,1990,1990,SAS,1,leboje01
2981.5,Jeff Martin,0,2775,0,2764,0,-3.558762092,0,PG,18.77622378,2685,143,2,1990,1991,LAC,1,martije01
2981.5,Jeff Nordgaard,0,2775,0,2764,0,-5.759405644,0,PF,3.692307692,48,13,1,1998,1998,MIL,1,nordgje01
2981.5,Jeff Slade,0,2775,0,2764,0,-7.901874592,0,F,6.666666667,20,3,1,1963,1963,CHZ,1,sladeje01
2981.5,Jeff Taylor,0,2775,0,2764,0,-4.569299766,0,SG,14.60714286,818,56,2,1983,1987,DET,2,tayloje01
2981.5,Jeff Trepagnier,0,2775,0,2764,0,-5.930126426,0,SG,8.709677419,270,31,3,2002,2004,DEN,2,trepaje01
2981.5,Jeff Turner,0,2775,0,2764,0,-3.323186663,0,PF,18.02201258,11462,636,10,1985,1996,ORL,2,turneje01
2981.5,Jeff Webster,0,2775,0,2764,0,-6.506128488,0,SF,5.272727273,58,11,1,1996,1996,WSB,1,webstje01
2981.5,Jeff Wilkins,0,2775,0,2764,0,-3.251929145,0,C,21.92887029,10482,478,6,1981,1986,UTA,2,wilkije01
2981.5,Jeffery Taylor,0,2775,0,2764,0,-3.804315939,0,SF,19.43939394,2566,132,3,2013,2015,CHA,2,tayloje03
2981.5,Jeffrey Sheppard,0,2775,0,2764,0,-2.956855274,0,SG,8.954545455,197,22,1,1999,1999,ATL,1,sheppje01
2981.5,Jerald Honeycutt,0,2775,0,2764,0,-4.407991563,0,PF,10.73333333,644,60,2,1998,1999,MIL,2,honeyje01
2981.5,Jerami Grant,0,2775,0,2764,0,-3.034616984,0,SF,22.24050633,1757,79,2,2015,2016,PHI,1,grantje01
2981.5,Jerel McNeal,0,2775,0,2764,0,-9.987500873,0,PG,6,36,6,1,2015,2015,PHO,1,mcneaje01
2981.5,Jeremy Pargo,0,2775,0,2764,0,-6.646474332,0,PG,13,1079,83,2,2012,2013,CLE,3,pargoje01
2981.5,Jeremy Tyler,0,2775,0,2764,0,-5.776141147,0,C,9.942307692,1034,104,3,2012,2014,GSW,3,tylerje01
2981.5,Jerian Grant,0,2775,0,2764,0,-2.456713497,0,PG,19.5,273,14,1,2016,2016,NYK,1,grantje02
2981.5,Jermaine Jackson,0,2775,0,2764,0,-4.76164244,0,SG,9.645390071,1360,141,5,2000,2006,TOR,5,jacksje01
2981.5,Jermaine Taylor,0,2775,0,2764,0,-4.682145636,0,SG,12.09230769,786,65,2,2010,2011,HOU,2,tayloje02
2981.5,Jermareo Davidson,0,2775,0,2764,0,-6.697073748,0,SF,8.326923077,433,52,2,2008,2009,CHA,2,davidje01
2981.5,Jerome Allen,0,2775,0,2764,0,-4.721906482,0,SG,11.15384615,1305,117,2,1996,1997,DEN,3,allenje01
2981.5,Jerome Anderson,0,2775,0,2764,0,-4.074813377,0,SG,5.566037736,295,53,2,1976,1977,BOS,2,anderje01
2981.5,Jerome Beasley,0,2775,0,2764,0,-16.54136091,0,PF,2.5,5,2,1,2004,2004,MIA,1,beaslje01
2981.5,Jerome Dyson,0,2775,0,2764,0,-3.345929353,0,PG,20,180,9,1,2012,2012,NOH,1,dysonje01
2981.5,Jerome Harmon,0,2775,0,2764,0,-4.180949773,0,SG,15.8,158,10,1,1995,1995,PHI,1,harmoje01
2981.5,Jerome Henderson,0,2775,0,2764,0,-13.01048427,0,PF,5,40,8,2,1986,1987,MIL,2,hendeje01
2981.5,Jerrelle Benimon,0,2775,0,2764,0,-20.63225563,0,PF,1.5,3,2,1,2015,2015,UTA,1,benimje01
2981.5,Jerry Baskerville,0,2775,0,2764,0,-5.770118523,0,SF,5,105,21,1,1976,1976,PHI,1,baskeje01
2981.5,Jerry Bird,0,2775,0,2764,0,-7.8130549,0,F,4.090909091,45,11,1,1959,1959,NYK,1,birdje01
2981.5,Jerry Dover,0,2775,0,2764,0,-7.173619375,0,PG,3.25,13,4,1,1972,1972,MMP,1,doverje01
2981.5,Jerry Eaves,0,2775,0,2764,0,-3.909154753,0,PG,15.73743017,2817,179,4,1983,1987,UTA,3,eavesje01
2981.5,Jerry Fowler,0,2775,0,2764,0,-9.598396948,0,C,6.833333333,41,6,1,1952,1952,MLH,1,fowleje01
2981.5,Jerry Harkness,0,2775,0,2764,0,-1.085499257,0,PG,18.02247191,1604,89,3,1964,1969,INA,2,harknje01
2981.5,Jerry McKee,0,2775,0,2764,0,-20.62361214,0,G,3,3,1,1,1970,1970,INA,1,mckeeje01
2981.5,Jerry Paulson,0,2775,0,2764,0,-4.885081689,0,G,11.33333333,68,6,1,1958,1958,CIN,1,paulsje01
2981.5,Jerry Pender,0,2775,0,2764,0,-8.762381984,0,SG,6.181818182,68,11,1,1974,1974,SDA,1,pendeje01
2981.5,Jerry Pettway,0,2775,0,2764,0,-6.215381048,0,SG,21.08888889,1898,90,2,1968,1969,HSM,1,pettwje01
2981.5,Jerry Rook,0,2775,0,2764,0,-3.062282161,0,F,5.535714286,155,28,1,1970,1970,NOB,1,rookje01
2981.5,Jerry Smith,0,2775,0,2764,0,-3.82628839,0,PG,9.2,46,5,1,2012,2012,NJN,1,smithje01
2981.5,Jeryl Sasser,0,2775,0,2764,0,-3.486029268,0,SG,12.34090909,1086,88,2,2002,2003,ORL,1,sasseje01
2981.5,Jesse Arnelle,0,2775,0,2764,0,-5.305890406,0,PF,13.19354839,409,31,1,1956,1956,FTW,1,arnelje01
2981.5,Jesse Dark,0,2775,0,2764,0,-5.372465977,0,SG,8.408163265,412,49,1,1975,1975,NYK,1,darkje01
2981.5,Jim Ard,0,2775,0,2764,0,-4.058993187,0,C,12.96178344,6105,471,8,1971,1978,BOS,4,ardji01
2981.5,Jim Bostic,0,2775,0,2764,0,-0.872359433,0,PF,12,48,4,1,1978,1978,DET,1,bostiji01
2981.5,Jim Bradley,0,2775,0,2764,0,-1.092536306,0,PF,19.04545455,2095,110,3,1974,1976,KEN,2,bradlji01
2981.5,Jim Brasco,0,2775,0,2764,0,-6.657967374,0,G,12.4,248,20,1,1953,1953,MLH,2,brascji01
2981.5,Jim Brogan,0,2775,0,2764,0,-2.894237329,0,SG,12.33884298,1493,121,2,1982,1983,SDC,1,brogaji01
2981.5,Jim Burns,0,2775,0,2764,0,-5.219947219,0,SG,11.19444444,403,36,1,1968,1968,CHI,2,burnsji01
2981.5,Jim Creighton,0,2775,0,2764,0,-9.152506132,0,SF,5.375,172,32,1,1976,1976,ATL,1,creigji01
2981.5,Jim Farmer,0,2775,0,2764,0,-4.849376319,0,SG,10.41134752,1468,141,5,1988,1994,DAL,5,farmeji01
2981.5,Jim Fritsche,0,2775,0,2764,0,-6.854023803,0,PF,16.33333333,1372,84,2,1954,1955,BLB,3,fritsji01
2981.5,Jim Garvin,0,2775,0,2764,0,-16.43711795,0,PF,1.833333333,11,6,1,1974,1974,BUF,1,garviji01
2981.5,Jim Grandholm,0,2775,0,2764,0,-1.202026916,0,PF,6.461538462,168,26,1,1991,1991,DAL,1,grandji01
2981.5,Jim Hayes,0,2775,0,2764,0,-3.47769648,0,SG,10.5106383,494,47,1,1971,1971,NYA,1,hayesji01
2981.5,Jim Jarvis,0,2775,0,2764,0,-3.968840582,0,PG,13.85714286,1940,140,2,1968,1969,PTP,3,jarviji01
2981.5,Jim Johnstone,0,2775,0,2764,0,-6.072391043,0,C,8.304347826,191,23,1,1983,1983,DET,2,johnsji01
2981.5,Jim Kissane,0,2775,0,2764,0,-5.186319157,0,F,7.5,15,2,1,1969,1969,MNP,1,kissaji01
2981.5,Jim Krebs,0,2775,0,2764,0,-2.388326992,0,C,20.43327556,11790,577,7,1958,1964,LAL,2,krebsji01
2981.5,Jim Lampley,0,2775,0,2764,0,-8.58909344,0,C,16,16,1,1,1987,1987,PHI,1,lamplji01
2981.5,Jim Les,0,2775,0,2764,0,-2.116642348,0,PG,13.0462963,4227,324,7,1989,1995,SAC,4,lesji01
2981.5,Jim Luisi,0,2775,0,2764,0,-5.34160622,0,PG,11.83870968,367,31,1,1954,1954,BLB,1,luisiji01
