"Rank","player","Hall_Rating","Avg_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Teams","player_id"
2960.5,"James Ennis",0,-1.63351917144739,0,"F",16.0454545454545,1059,66,2,2015,2016,2,"ennisja01"
2960.5,"James Foster",0,-6.6517425151413,0,"PG",12.4795918367347,1223,98,2,1975,1976,2,"fosteja01"
2960.5,"James Hardy",0,-1.62633752219945,0,"PF",21.6024096385542,5379,249,4,1979,1982,2,"hardyja01"
2960.5,"James Lang",0,-4.21497170191261,0,"C",5,55,11,1,2007,2007,1,"langja01"
2960.5,"James Michael McAdoo",0,-1.1081524818686,0,"PF",6.46875,207,32,2,2015,2016,1,"mcadoja01"
2960.5,"James Nunnally",0,-6.52721762644427,0,"SF",12.6923076923077,165,13,1,2014,2014,2,"nunnaja01"
2960.5,"James Phelan",0,-12.6159195725216,0,"G",8.25,33,4,1,1954,1954,1,"phelaja02"
2960.5,"James Scott",0,-11.085177189054,0,"SF",4,32,8,1,1997,1997,1,"scottja01"
2960.5,"James Southerland",0,-9.96233752163013,0,"F",7.5,30,4,1,2014,2014,2,"southja01"
2960.5,"James Thomas",0,-4.09364690104652,0,"PF",8.09090909090909,267,33,2,2005,2006,4,"thomaja02"
2960.5,"James White",0,-3.5484920134566,0,"SF",7.94736842105263,604,76,3,2007,2013,3,"whiteja02"
2960.5,"James Wilkes",0,-2.64810882181727,0,"SF",13.2413793103448,1536,116,3,1981,1983,2,"wilkeja02"
2960.5,"James Young",0,-3.81563408628913,0,"SG",10.40625,333,32,2,2015,2016,1,"youngja01"
2960.5,"Jamie Waller",0,-9.01740452080418,0,"SG",10.1111111111111,91,9,1,1988,1988,1,"walleja01"
2960.5,"Jamie Watson",0,-2.475259633156,0,"SF",12.196261682243,1305,107,4,1995,1999,3,"watsoja01"
2960.5,"Jamison Brewer",0,-5.09303434121046,0,"PG",8.46428571428571,474,56,4,2002,2005,2,"breweja01"
2960.5,"JaMychal Green",0,-2.31455994444619,0,"PF",10,430,43,2,2015,2016,2,"greenja01"
2960.5,"Jared Cunningham",0,-4.87699590578487,0,"SG",6.31372549019608,322,51,4,2013,2016,5,"cunnija01"
2960.5,"Jared Reiner",0,-6.62066514478277,0,"C",7.81632653061224,383,49,2,2005,2007,2,"reineja01"
2960.5,"Jarrett Durham",0,-6.27989427320514,0,"F",1,1,1,1,1972,1972,1,"durhaja01"
2960.5,"Jarron Collins",0,-1.69884144759821,0,"C",15.3442906574394,8869,578,10,2002,2011,4,"collija03"
2960.5,"Jarvis Hayes",0,-2.60190738640673,0,"SF",22.8461538461538,10098,442,7,2004,2010,3,"hayesja01"
2960.5,"Jarvis Varnado",0,-1.95247757512637,0,"PF",10.7297297297297,397,37,2,2013,2014,4,"varnaja01"
2960.5,"Jason Collier",0,-4.81591182336156,0,"C",14.4238410596026,2178,151,5,2001,2005,2,"collija02"
2960.5,"Jason Miskiri",0,-18.3168510741919,0,"PG",3,3,1,1,2000,2000,1,"miskija01"
2960.5,"Jason Sasser",0,-6.62646373144414,0,"SF",7.71428571428571,108,14,2,1997,1999,3,"sasseja01"
2960.5,"Jason Smith",0,-2.49934076108378,0,"C",17.4411085450346,7552,433,8,2008,2016,5,"smithja02"
2960.5,"Jasper Wilson",0,-4.9224277153583,0,"SF",11.3375,907,80,2,1969,1970,1,"wilsoja01"
2960.5,"Javaris Crittenton",0,-4.47417373237108,0,"SG",16.3982300884956,1853,113,2,2008,2009,3,"crittja01"
2960.5,"Jawad Williams",0,-4.67332938079827,0,"PG",12.4408602150538,1157,93,3,2009,2011,1,"willija04"
2960.5,"Jawann Oldham",0,-2.62974837358985,0,"C",15.9760479041916,5336,334,10,1981,1991,8,"oldhaja01"
2960.5,"Jay Arnette",0,-5.29446394787921,0,"PG",10.2276422764228,1258,123,3,1964,1966,1,"arnetja01"
2960.5,"Jay Carty",0,-6.85043889717168,0,"PF",6.51612903225806,202,31,1,1969,1969,1,"cartyja01"
2960.5,"Jay Edwards",0,-5.14062588950289,0,"SG",6.5,26,4,1,1990,1990,1,"edwarja02"
2960.5,"Jay Guidinger",0,-3.99248168061507,0,"C",5.30882352941176,361,68,2,1993,1994,1,"guidija01"
2960.5,"Jay Murphy",0,-9.05782209827026,0,"PF",6.50746268656716,436,67,4,1985,1988,2,"murphja01"
2960.5,"Jay Taylor",0,-6.5413159481807,0,"SG",6.70588235294118,114,17,1,1990,1990,1,"tayloja01"
2960.5,"Jay Williams",0,-2.67672563975524,0,"PG",26.1466666666667,1961,75,1,2003,2003,1,"willija03"
2960.5,"Jeff Cross",0,-8.75630219826194,0,"PF",6.09523809523809,128,21,1,1986,1986,1,"crossje01"
2960.5,"Jeff Foote",0,-10.2584996078027,0,"C",9.75,39,4,1,2012,2012,1,"footeje01"
2960.5,"Jeff Grayer",0,-2.68255440099174,0,"SG",18.6875,8372,448,9,1989,1998,5,"grayeje01"
2960.5,"Jeff Halliburton",0,-3.09082173952249,0,"SG",11.5806451612903,1077,93,2,1972,1973,2,"hallije01"
2960.5,"Jeff Lamp",0,-3.13396025696391,0,"SF",11.7161716171617,3550,303,6,1982,1989,4,"lampje01"
2960.5,"Jeff Lebo",0,-3.07637198016615,0,"SG",8,32,4,1,1990,1990,1,"leboje01"
2960.5,"Jeff Martin",0,-3.55870292126849,0,"PG",18.7762237762238,2685,143,2,1990,1991,1,"martije01"
2960.5,"Jeff Nordgaard",0,-5.75782051933336,0,"PF",3.69230769230769,48,13,1,1998,1998,1,"nordgje01"
2960.5,"Jeff Slade",0,-7.89852219651788,0,"F",6.66666666666667,20,3,1,1963,1963,1,"sladeje01"
2960.5,"Jeff Taylor",0,-4.56884967517716,0,"SG",14.6071428571429,818,56,2,1983,1987,2,"tayloje01"
2960.5,"Jeff Trepagnier",0,-5.92877923212083,0,"SG",8.70967741935484,270,31,3,2002,2004,2,"trepaje01"
2960.5,"Jeff Turner",0,-3.32315820211441,0,"PF",18.0220125786164,11462,636,10,1985,1996,2,"turneje01"
2960.5,"Jeff Webster",0,-6.50440448635528,0,"SF",5.27272727272727,58,11,1,1996,1996,1,"webstje01"
2960.5,"Jeff Wilkins",0,-3.25233330316189,0,"C",21.928870292887,10482,478,6,1981,1986,2,"wilkije01"
2960.5,"Jeffery Taylor",0,-3.80430957083767,0,"SF",19.4393939393939,2566,132,3,2013,2015,2,"tayloje03"
2960.5,"Jeffrey Sheppard",0,-2.95598364767923,0,"SG",8.95454545454546,197,22,1,1999,1999,1,"sheppje01"
2960.5,"Jerald Honeycutt",0,-4.4071914759192,0,"PF",10.7333333333333,644,60,2,1998,1999,2,"honeyje01"
2960.5,"Jerami Grant",0,-3.0348878832115,0,"SF",22.2405063291139,1757,79,2,2015,2016,1,"grantje01"
2960.5,"Jerel McNeal",0,-9.98536153357445,0,"PG",6,36,6,1,2015,2015,1,"mcneaje01"
2960.5,"Jeremy Pargo",0,-6.6456286012673,0,"PG",13,1079,83,2,2012,2013,3,"pargoje01"
2960.5,"Jeremy Tyler",0,-5.77522118274648,0,"C",9.94230769230769,1034,104,3,2012,2014,3,"tylerje01"
2960.5,"Jerian Grant",0,-2.45684659186135,0,"PG",19.5,273,14,1,2016,2016,1,"grantje02"
2960.5,"Jermaine Jackson",0,-4.76068143764443,0,"SG",9.64539007092199,1360,141,5,2000,2006,5,"jacksje01"
2960.5,"Jermaine Taylor",0,-4.68136995468931,0,"SG",12.0923076923077,786,65,2,2010,2011,2,"tayloje02"
2960.5,"Jermareo Davidson",0,-6.69578726125709,0,"SF",8.32692307692308,433,52,2,2008,2009,2,"davidje01"
2960.5,"Jerome Allen",0,-4.72097362803466,0,"SG",11.1538461538462,1305,117,2,1996,1997,3,"allenje01"
2960.5,"Jerome Anderson",0,-4.07353285589197,0,"SG",5.56603773584906,295,53,2,1976,1977,2,"anderje01"
2960.5,"Jerome Beasley",0,-16.5389955843796,0,"PF",2.5,5,2,1,2004,2004,1,"beaslje01"
2960.5,"Jerome Dyson",0,-3.34594072198766,0,"PG",20,180,9,1,2012,2012,1,"dysonje01"
2960.5,"Jerome Harmon",0,-4.18046200309739,0,"SG",15.8,158,10,1,1995,1995,1,"harmoje01"
2960.5,"Jerome Henderson",0,-13.0084592485778,0,"PF",5,40,8,2,1986,1987,2,"hendeje01"
2960.5,"Jerrelle Benimon",0,-20.629384877667,0,"PF",1.5,3,2,1,2015,2015,1,"benimje01"
2960.5,"Jerry Baskerville",0,-5.76841191363589,0,"SF",5,105,21,1,1976,1976,1,"baskeje01"
2960.5,"Jerry Bird",0,-7.80925837816923,0,"F",4.09090909090909,45,11,1,1959,1959,1,"birdje01"
2960.5,"Jerry Dover",0,-7.1698155821517,0,"PG",3.25,13,4,1,1972,1972,1,"doverje01"
2960.5,"Jerry Eaves",0,-3.90889282779669,0,"PG",15.7374301675978,2817,179,4,1983,1987,3,"eavesje01"
2960.5,"Jerry Fowler",0,-9.59469182832538,0,"C",6.83333333333333,41,6,1,1952,1952,1,"fowleje01"
2960.5,"Jerry Harkness",0,-1.08586231245553,0,"PG",18.0224719101124,1604,89,3,1964,1969,2,"harknje01"
2960.5,"Jerry McKee",0,-20.6167287962787,0,"G",3,3,1,1,1970,1970,1,"mckeeje01"
2960.5,"Jerry Paulson",0,-4.8832508799535,0,"G",11.3333333333333,68,6,1,1958,1958,1,"paulsje01"
2960.5,"Jerry Pender",0,-8.76038878231577,0,"SG",6.18181818181818,68,11,1,1974,1974,1,"pendeje01"
2960.5,"Jerry Pettway",0,-6.21500875852482,0,"SG",21.0888888888889,1898,90,2,1968,1969,1,"pettwje01"
2960.5,"Jerry Rook",0,-3.05981783830756,0,"F",5.53571428571429,155,28,1,1970,1970,1,"rookje01"
2960.5,"Jerry Smith",0,-3.82506034553551,0,"PG",9.2,46,5,1,2012,2012,1,"smithje01"
2960.5,"Jeryl Sasser",0,-3.48536313850151,0,"SG",12.3409090909091,1086,88,2,2002,2003,1,"sasseje01"
2960.5,"Jesse Arnelle",0,-5.30429987752153,0,"PF",13.1935483870968,409,31,1,1956,1956,1,"arnelje01"
2960.5,"Jesse Dark",0,-5.3713128474342,0,"SG",8.40816326530612,412,49,1,1975,1975,1,"darkje01"
2960.5,"Jim Ard",0,-4.05812522468783,0,"C",12.9617834394904,6105,471,8,1971,1978,4,"ardji01"
2960.5,"Jim Bostic",0,-0.872038841401463,0,"PF",12,48,4,1,1978,1978,1,"bostiji01"
2960.5,"Jim Bradley",0,-1.09281121263674,0,"PF",19.0454545454545,2095,110,3,1974,1976,2,"bradlji01"
2960.5,"Jim Brasco",0,-6.65595335749149,0,"G",12.4,248,20,1,1953,1953,2,"brascji01"
2960.5,"Jim Brogan",0,-2.89365439300386,0,"SG",12.3388429752066,1493,121,2,1982,1983,1,"brogaji01"
2960.5,"Jim Burns",0,-5.21809876054623,0,"SG",11.1944444444444,403,36,1,1968,1968,2,"burnsji01"
2960.5,"Jim Creighton",0,-9.15065679375398,0,"SF",5.375,172,32,1,1976,1976,1,"creigji01"
2960.5,"Jim Farmer",0,-4.84856078679858,0,"SG",10.4113475177305,1468,141,5,1988,1994,5,"farmeji01"
2960.5,"Jim Fritsche",0,-6.85282596123515,0,"PF",16.3333333333333,1372,84,2,1954,1955,3,"fritsji01"
2960.5,"Jim Garvin",0,-16.4346145541476,0,"PF",1.83333333333333,11,6,1,1974,1974,1,"garviji01"
2960.5,"Jim Grandholm",0,-1.20105395280285,0,"PF",6.46153846153846,168,26,1,1991,1991,1,"grandji01"
2960.5,"Jim Hayes",0,-3.4760349415407,0,"SG",10.5106382978723,494,47,1,1971,1971,1,"hayesji01"
2960.5,"Jim Jarvis",0,-3.96764843498844,0,"PG",13.8571428571429,1940,140,2,1968,1969,3,"jarviji01"
2960.5,"Jim Johnstone",0,-6.07102358426676,0,"C",8.30434782608696,191,23,1,1983,1983,2,"johnsji01"
2960.5,"Jim Kissane",0,-5.18372959800843,0,"F",7.5,15,2,1,1969,1969,1,"kissaji01"
2960.5,"Jim Krebs",0,-2.38881194253233,0,"C",20.4332755632582,11790,577,7,1958,1964,2,"krebsji01"
2960.5,"Jim Lampley",0,-8.58857673065895,0,"C",16,16,1,1,1987,1987,1,"lamplji01"
2960.5,"Jim Les",0,-2.11648153705011,0,"PG",13.0462962962963,4227,324,7,1989,1995,4,"lesji01"
2960.5,"Jim Luisi",0,-5.33976348441224,0,"PG",11.8387096774194,367,31,1,1954,1954,1,"luisiji01"
2960.5,"Jim Marsh",0,-6.96327401446504,0,"SF",9.61538461538461,375,39,1,1972,1972,1,"marshji01"
2960.5,"Jim McElroy",0,-1.89274613724433,0,"PG",24.1371158392435,10210,423,7,1976,1982,3,"mcelrji01"
2960.5,"Jim McIlvaine",0,-1.25290003297418,0,"C",14.5970873786408,6014,412,7,1995,2001,3,"mcilvji01"
2960.5,"Jim Mooney",0,-2.84324184113226,0,"SF",29.3888888888889,529,18,1,1953,1953,1,"mooneji01"
2960.5,"Jim Owens",0,-4.9737159974909,0,"SF",9.18965517241379,533,58,2,1974,1975,1,"owensji01"
2960.5,"Jim Palmer",0,-2.42509967203996,0,"C",19.3571428571429,3794,196,3,1959,1961,2,"palmeji01"
2960.5,"Jim Paxson",0,-2.76966379935229,0,"SF",21.7448275862069,3153,145,2,1957,1958,2,"paxsoji01"
2960.5,"Jim Ray",0,-9.91588496708575,0,"G",8,64,8,2,1957,1960,1,"rayji01"
2960.5,"Jim Reid",0,-2.90737756161136,0,"F",8.66666666666667,52,6,1,1968,1968,1,"reidji01"
2960.5,"Jim Rowinski",0,-3.18509156212251,0,"PF",5.52173913043478,127,23,2,1989,1990,3,"rowinji01"
2960.5,"Jim Slaughter",0,-5.03838260707052,0,"C",18.75,525,28,1,1952,1952,1,"slaugji01"
2960.5,"Jim Smith",0,-2.96449329560994,0,"PF",11.5263157894737,876,76,2,1982,1983,2,"smithji01"
2960.5,"Jim Thomas",0,-1.64877147090502,0,"SG",20.8757763975155,3361,161,4,1984,1991,3,"thomaji01"
2960.5,"Jim Tucker",0,-3.53425183615793,0,"PF",12.5614035087719,1432,114,3,1955,1957,1,"tuckeji01"
2960.5,"Jim Walsh",0,-9.77429299945799,0,"F",7.2,72,10,1,1958,1958,1,"walshji01"
2960.5,"Jim Wilson",0,-8.08251350187166,0,"G",7.33333333333333,44,6,1,1971,1971,1,"wilsoji01"
2960.5,"Jim Zoet",0,-9.00292974301894,0,"C",4.28571428571429,30,7,1,1983,1983,1,"zoetji01"
2960.5,"Jimmer Fredette",0,-3.93257314632089,0,"SG",13.4892703862661,3143,233,5,2012,2016,3,"fredeji01"
2960.5,"Jimmie Baker",0,-12.2324492773097,0,"PF",8,40,5,1,1976,1976,1,"bakerji01"
2960.5,"Jimmy Carruth",0,-4.86754644045621,0,"PF",5.25,21,4,1,1997,1997,1,"carruji01"
2960.5,"Jimmy Conner",0,-3.08825345478001,0,"SG",10,240,24,1,1976,1976,1,"conneji01"
2960.5,"Jimmy Darrow",0,-10.0358706453238,0,"G",6.8,34,5,1,1962,1962,1,"darroji01"
2960.5,"Jimmy Dawson",0,-6.78027078171546,0,"PG",13.7142857142857,288,21,1,1968,1968,1,"dawsoji01"
2960.5,"Jimmy King",0,-5.35955821192353,0,"SG",13.90625,890,64,2,1996,1997,2,"kingji02"
2960.5,"Jimmy O'Brien",0,-3.06380681455844,0,"PG",20.2942942942943,6758,333,4,1972,1975,3,"obrieji01"
2960.5,"Jimmy Rayl",0,-0.796587923533627,0,"PG",27.6730769230769,2878,104,2,1968,1969,1,"raylji01"
2960.5,"Jo Jo English",0,-5.45761766598152,0,"SG",11.140350877193,635,57,3,1993,1995,1,"englijo01"
2960.5,"Joao Vianna",0,-13.6433216001047,0,"SF",9,9,1,1,1992,1992,1,"viannjo01"
2960.5,"Joby Wright",0,-5.00599341136775,0,"PF",12.3009708737864,1267,103,3,1973,1976,4,"wrighjo01"
2960.5,"Joe Alexander",0,-3.81895577781555,0,"SF",11.1194029850746,745,67,2,2009,2010,2,"alexajo01"
2960.5,"Joe Arlauckas",0,-6.90488145104322,0,"SF",9.44444444444444,85,9,1,1988,1988,1,"arlaujo01"
2960.5,"Joe Binion",0,-3.3138853460301,0,"PF",4.63636363636364,51,11,1,1987,1987,1,"biniojo01"
2960.5,"Joe Buckhalter",0,-2.8307606066048,0,"PF",11.5942028985507,800,69,2,1962,1963,1,"buckhjo01"
2960.5,"Joe Cooke",0,-6.52832564289036,0,"SG",9.93150684931507,725,73,1,1971,1971,1,"cookejo01"
2960.5,"Joe Cooper",0,-2.72296648544573,0,"C",16.2083333333333,389,24,3,1982,1985,5,"coopejo01"
2960.5,"Joe Courtney",0,-5.63193501149107,0,"PF",7.80208333333333,749,96,4,1993,1997,7,"courtjo01"
2960.5,"Joe Crawford",0,-4.84980215895348,0,"SF",11.5,23,2,1,2009,2009,1,"crawfjo01"
2960.5,"Joe DePre",0,-2.27923320317102,0,"SG",18.1726618705036,2526,139,3,1971,1973,1,"deprejo01"
2960.5,"Joe Ellis",0,-3.57424477536076,0,"SF",19.482206405694,10949,562,8,1967,1974,2,"ellisjo01"
2960.5,"Joe Fulks",0,-5.51762023218519,0,"PF",23.3846153846154,4560,195,3,1952,1954,1,"fulksjo01"
2960.5,"Joe Hamilton",0,-1.42343447403147,0,"PG",26.2311977715877,9417,359,6,1971,1976,5,"hamiljo01"
2960.5,"Joe Hamood",0,-4.00144795921745,0,"SG",23.8101265822785,1881,79,1,1968,1968,1,"hamoojo01"
2960.5,"Joe Harris",0,-4.6368278027767,0,"SG",8.57377049180328,523,61,2,2015,2016,1,"harrijo01"
2960.5,"Joe Holland",0,-3.8974462719724,0,"SF",13.1785714285714,738,56,1,1952,1952,1,"hollajo01"
2960.5,"Joe Holup",0,-2.65946550154523,0,"SF",18.280193236715,3784,207,3,1957,1959,2,"holupjo01"
2960.5,"Joe Hutton",0,-1.43985310924653,0,"SG",11.9722222222222,862,72,1,1952,1952,1,"huttojo01"
2960.5,"Joe Kennedy",0,-4.7242941085533,0,"SF",16.1011904761905,2705,168,3,1969,1971,2,"kennejo01"
2960.5,"Joe Reaves",0,-6.78013678311741,0,"SF",11.0526315789474,210,19,1,1974,1974,2,"reavejo01"
2960.5,"Joe Ruklick",0,-5.99964986059616,0,"PF",7.76666666666667,932,120,3,1960,1962,1,"ruklijo01"
2960.5,"Joe Smyth",0,-5.07385234995558,0,"SF",12.375,495,40,1,1954,1954,2,"smythjo01"
2960.5,"Joe Stephens",0,-5.05089036296922,0,"SF",10.3181818181818,227,22,3,1997,2000,2,"stephjo01"
2960.5,"Joe Strawder",0,-0.744245453692463,0,"C",27.6033755274262,6542,237,3,1966,1968,1,"strawjo01"
2960.5,"Joe Thomas",0,-11.552973710694,0,"SF",5.23076923076923,204,39,1,1971,1971,1,"thomajo01"
2960.5,"Joe Wolf",0,-4.15482765951351,0,"C",16.0792079207921,9744,606,11,1988,1999,7,"wolfjo01"
2960.5,"Joey Dorsey",0,-1.75160223382186,0,"PF",11.0367647058824,1501,136,4,2009,2015,3,"dorsejo01"
2960.5,"Johan Petro",0,-3.87439424756771,0,"C",15.0181818181818,7434,495,8,2006,2013,5,"petrojo01"
2960.5,"John Arthurs",0,-5.98846910059163,0,"G",7.81818181818182,86,11,1,1970,1970,1,"arthujo01"
2960.5,"John Barber",0,-10.2107766143346,0,"F",3.8,19,5,1,1957,1957,1,"barbejo01"
2960.5,"John Celestand",0,-7.11400642169956,0,"PG",11.5625,185,16,1,2000,2000,1,"celesjo01"
2960.5,"John Clawson",0,-2.39041808368725,0,"SF",16.046511627907,1380,86,1,1969,1969,1,"clawsjo01"
2960.5,"John Comeaux",0,-1.75197649387162,0,"F",8.21739130434783,189,23,1,1968,1968,1,"comeajo01"
2960.5,"John Coughran",0,-9.10098120412059,0,"SF",6.66666666666667,160,24,1,1980,1980,1,"coughjo01"
2960.5,"John Dickson",0,-7.30025838241385,0,"C",4.68181818181818,103,22,1,1968,1968,1,"dicksjo01"
2960.5,"John Douglas",0,-3.77936205500814,0,"SG",15.5671641791045,1043,67,2,1982,1983,1,"dougljo01"
2960.5,"John Duren",0,-5.70313386494466,0,"PG",14.6616915422886,2947,201,3,1981,1983,2,"durenjo01"
2960.5,"John Edwards",0,-5.98216952780948,0,"C",6.69230769230769,435,65,2,2005,2006,2,"edwarjo01"
2960.5,"John Fairchild",0,-3.46344942994648,0,"SF",13.5747126436782,2362,174,4,1966,1970,5,"faircjo01"
2960.5,"John Garris",0,-0.17988351207709,0,"PF",8.09090909090909,267,33,1,1984,1984,1,"garrijo01"
2960.5,"John Greig",0,-4.61625561152501,0,"SF",2.88888888888889,26,9,1,1983,1983,1,"greigjo01"
2960.5,"John Hummer",0,-2.87830661191913,0,"PF",22.3333333333333,7504,336,6,1971,1976,3,"hummejo01"
2960.5,"John Kuester",0,-3.22699247827621,0,"PG",11.3111111111111,1527,135,3,1978,1980,3,"kuestjo01"
2960.5,"John Laskowski",0,-4.01345688595768,0,"SG",18.0677966101695,2132,118,2,1976,1977,1,"laskojo01"
2960.5,"John Mahnken",0,-6.23717902088415,0,"C",10.6811594202899,1474,138,2,1952,1953,1,"mahnkjo01"
2960.5,"John McConathy",0,-13.4523143813606,0,"F",9.63636363636364,106,11,1,1952,1952,1,"mcconjo01"
2960.5,"John Morrison",0,-7.89077124634357,0,"G",8.44444444444444,76,9,1,1968,1968,1,"morrijo01"
2960.5,"John Morton",0,-4.66362970235063,0,"SF",14.4274809160305,1890,131,3,1990,1992,2,"mortojo01"
2960.5,"John O'Boyle",0,-4.89594504286748,0,"SG",19.4,97,5,1,1953,1953,1,"oboyljo01"
2960.5,"John Olive",0,-8.67301298219191,0,"SF",5.82857142857143,204,35,2,1979,1980,1,"olivejo01"
2960.5,"John Pilch",0,-10.4946670564899,0,"F",4.55555555555556,41,9,1,1952,1952,1,"pilchjo01"
2960.5,"John Pinone",0,-4.56348250739306,0,"SF",9.28571428571429,65,7,1,1984,1984,1,"pinonjo01"
2960.5,"John Postley",0,-5.78173297536609,0,"F",6,6,1,1,1968,1968,1,"postljo01"
2960.5,"John Rennicke",0,-13.666229636381,0,"G",9,54,6,1,1952,1952,1,"rennijo01"
2960.5,"John Richter",0,-4.14222115185355,0,"C",12.2027027027027,903,74,1,1960,1960,1,"richtjo01"
2960.5,"John Rudd",0,-3.64348096175064,0,"SF",12.4655172413793,723,58,1,1979,1979,1,"ruddjo01"
2960.5,"John Rudometkin",0,-4.20448135112013,0,"SF",12.5496183206107,1644,131,3,1963,1965,2,"rudomjo01"
2960.5,"John Schweitz",0,-12.3001420822676,0,"SG",5.31818181818182,117,22,2,1985,1987,2,"schwejo01"
2960.5,"John Shasky",0,-3.54948392069068,0,"C",11.0661764705882,1505,136,3,1989,1991,3,"shaskjo01"
2960.5,"John Smith",0,-3.82481941668718,0,"C",22.4551282051282,3503,156,2,1969,1970,3,"smithjo01"
2960.5,"John Stroud",0,-6.72295499485832,0,"SF",9.77777777777778,88,9,1,1981,1981,1,"stroujo01"
2960.5,"John Thomas",0,-3.1377114016344,0,"C",10.6451612903226,2310,217,5,1998,2006,6,"thomajo02"
2960.5,"John Trapp",0,-2.55458529455761,0,"SF",16.8522012578616,5359,318,5,1969,1973,4,"trappjo01"
2960.5,"John Turner",0,-6.98303470429016,0,"SF",8.21428571428571,345,42,1,1992,1992,1,"turnejo01"
2960.5,"John Vallely",0,-6.52343727986133,0,"SG",7.96,796,100,2,1971,1972,2,"vallejo01"
2960.5,"John Wallace",0,-3.65904740209805,0,"SF",16.0284974093264,6187,386,7,1997,2004,5,"wallajo01"
2960.5,"John Warren",0,-2.79320042926915,0,"SG",15.8242811501597,4953,313,5,1970,1974,2,"warrejo01"
2960.5,"John Wetzel",0,-2.49918633148349,0,"SG",13.1270718232044,4752,362,7,1968,1976,3,"wetzejo01"
2960.5,"John Windsor",0,-2.69898955705071,0,"PF",6.18181818181818,68,11,1,1964,1964,1,"windsjo01"
2960.5,"Johnny Austin",0,-2.87012462444364,0,"SG",16.7333333333333,753,45,2,1967,1968,2,"austijo01"
2960.5,"Johnny Cox",0,-3.66346224646402,0,"SG",23.0821917808219,1685,73,1,1963,1963,1,"coxjo01"
2960.5,"Johnny Horan",0,-8.89513377337481,0,"F",4.89473684210526,93,19,1,1956,1956,2,"horanjo01"
2960.5,"Johnny Jones",0,-6.34859338784185,0,"SF",10.9882352941176,934,85,2,1968,1969,2,"jonesjo01"
2960.5,"Johnny Mathis",0,-4.57384570667842,0,"PF",12.8627450980392,656,51,1,1968,1968,1,"mathijo01"
2960.5,"Johnny Neumann",0,-2.34697113034376,0,"SG",22.3925619834711,10838,484,7,1972,1978,9,"neumajo01"
2960.5,"Johnny O'Bryant",0,-6.60957730998062,0,"PF",12.7291666666667,611,48,2,2015,2016,1,"obryajo01"
2960.5,"Johnny Payak",0,-0.173271395740745,0,"SG",21.6176470588235,1470,68,1,1953,1953,1,"payakjo01"
2960.5,"Johnny Rogers",0,-4.85773062497027,0,"PF",9.21739130434783,636,69,2,1987,1988,2,"rogerjo01"
2960.5,"Johnny Taylor",0,-4.0265624867435,0,"SF",16.037037037037,866,54,3,1998,2000,2,"taylojo01"
2960.5,"Jon Brockman",0,-1.74908228020646,0,"PF",10.4666666666667,1570,150,3,2010,2012,2,"brockjo01"
2960.5,"Jon Sundvold",0,-3.89858608158047,0,"PG",17.515625,8968,512,9,1984,1992,3,"sundvjo01"
2960.5,"Jonathan Kerner",0,-13.399374844731,0,"C",5,5,1,1,1999,1999,1,"kernejo01"
2960.5,"Jonny Flynn",0,-4.70351140002806,0,"PG",22.9325153374233,3738,163,3,2010,2012,3,"flynnjo01"
2960.5,"Jordan Clarkson",0,-0.831083821197857,0,"PG",26.1111111111111,1880,72,2,2015,2016,1,"clarkjo01"
2960.5,"Jordan Crawford",0,-2.44360702121274,0,"SG",24.1194029850746,6464,268,4,2011,2014,4,"crawfjo02"
2960.5,"Jordan Hamilton",0,-1.92686563880928,0,"SF",12.6083916083916,1803,143,4,2012,2015,3,"hamiljo02"
2960.5,"Jordan Williams",0,-2.2581428551839,0,"C",14.7674418604651,635,43,1,2012,2012,1,"willijo03"
2960.5,"Jorge Garbajosa",0,-0.186106768277207,0,"PF",26.7972972972973,1983,74,2,2007,2008,1,"garbajo01"
2960.5,"Jose Ortiz",0,-5.68979790818625,0,"PF",6.109375,391,64,2,1989,1990,1,"ortizjo01"
2960.5,"Jose Slaughter",0,-4.97988105224117,0,"SG",8.17460317460317,515,63,1,1983,1983,1,"slaugjo01"
2960.5,"Joseph Forte",0,-11.1522145972534,0,"SG",5,125,25,2,2002,2003,2,"fortejo01"
2960.5,"Joseph Young",0,-7.95702010012117,0,"PG",9.25,37,4,1,2016,2016,1,"youngjo01"
2960.5,"Josh Boone",0,-1.48729323547672,0,"PF",17.1641791044776,4600,268,4,2007,2010,1,"boonejo01"
2960.5,"Josh Grant",0,-3.27114225568944,0,"PF",7.09259259259259,383,54,1,1994,1994,1,"grantjo01"
2960.5,"Josh Harrellson",0,-1.06945402346071,0,"C",11.5569620253165,913,79,3,2012,2014,3,"harrejo01"
2960.5,"Josh Richardson",0,-3.85937219978488,0,"SG",11.75,47,4,1,2016,2016,1,"richajo01"
2960.5,"Josh Selby",0,-10.0461480484563,0,"PG",7.78947368421053,296,38,2,2012,2013,1,"selbyjo01"
2960.5,"Juan Carlos Navarro",0,-2.54377330128149,0,"SG",25.8170731707317,2117,82,1,2008,2008,1,"navarju01"
2960.5,"Juan Dixon",0,-3.11728714624926,0,"SG",19.3788546255507,8798,454,7,2003,2009,4,"dixonju01"
2960.5,"Juaquin Hawkins",0,-3.86554964480876,0,"SG",11.8103448275862,685,58,1,2003,2003,1,"hawkiju01"
